"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD003977","","strict","Biological","cell_line","cell_line","MCF-7","True"
"PXD003977","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD003977","","strict","Biological","disease","disease","breast carcinoma","True"
"PXD003977","","strict","Biological","organ","organ","breast","True"
"PXD003977","","strict","Biological","species","species","Homo sapiens","True"
"PXD003977","","strict","ExperimentalDesign","factor_value","factor_value","protease (trypsin, elastase, Post Digest Mix), acquisition method (CHOPIN, Universal Method) | breast carcinoma","True"
"PXD003977","","strict","ExperimentalDesign","fractions","fractions","30","True"
"PXD003977","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD003977","","strict","ExperimentalDesign","technical_replicates","technical_replicates","3","True"
"PXD003977","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD003977","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD003977","","strict","Technical","fragmentation","fragmentation","collision-induced dissociation | beam-type collision-induced dissociation","True"
"PXD003977","","strict","Technical","instrument","instrument","Orbitrap Fusion Lumos","True"
"PXD003977","","strict","Technical","label","label","label free","True"
"PXD003977","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD003977","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
