"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD051954","","strict","Biological","cell_line","cell_line","HEK293T","True"
"PXD051954","","strict","Biological","disease","disease","pancreatic ductal adenocarcinoma, lung cancer, normal","True"
"PXD051954","","strict","Biological","organ","organ","kidney","True"
"PXD051954","","strict","Biological","species","species","Homo sapiens, Mus musculus","True"
"PXD051954","","strict","ExperimentalDesign","factor_value","factor_value","transfection (Flag-vector, Flag-NDRG3) | pancreatic ductal adenocarcinoma, lung cancer, normal","True"
"PXD051954","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD051954","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD051954","","strict","Technical","instrument","instrument","Orbitrap Exploris 240","True"
"PXD051954","","strict","Technical","label","label","label free","True"
"PXD051954","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD051954","","strict","Technical","modification","modification","Lysine oxidation to aminoadipic semialdehyde (K) | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Pyro-glu from Q (N-term) | Amidation (C-term) | Lysine oxidation to aminoadipic semialdehyde | Iodoacetamide derivative | Pyro-glu from Q | Amidation","True"
