"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD005554","","strict","Biological","cell_type","cell_type","tumor cells","True"
"PXD005554","","strict","Biological","disease","disease","triple-negative breast cancer, high-grade serous ovarian cancer, normal","True"
"PXD005554","","strict","Biological","organ","organ","breast, omentum","True"
"PXD005554","","strict","Biological","sex","sex","female","True"
"PXD005554","","strict","Biological","species","species","Homo sapiens","True"
"PXD005554","","strict","ExperimentalDesign","factor_value","factor_value","tissue type (TNBC, adjacent mammary, HGSOC omental metastasis, normal omentum) | triple-negative breast cancer, high-grade serous ovarian cancer, normal","True"
"PXD005554","","strict","ExperimentalDesign","fractions","fractions","15","True"
"PXD005554","","strict","ExperimentalDesign","replicates","replicates","8","True"
"PXD005554","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD005554","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD005554","","strict","Technical","cleavage_agent","cleavage_agent","Lys-C","True"
"PXD005554","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","15 mmu","True"
"PXD005554","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD005554","","strict","Technical","instrument","instrument","Q Exactive","True"
"PXD005554","","strict","Technical","label","label","label free","True"
"PXD005554","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD005554","","strict","Technical","modification","modification","Carbamidomethyl (C) | Deamidation (NQ)","True"
"PXD005554","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","10 ppm","True"
