"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","inference","error_category","issue_summary","corrected_value"
"PXD070229","","strict","Biological","age","6 weeks","","low","False","","False","False","False","False","","wrong_value","TYPE CHECK: The candidate value ""6 weeks"" is a valid age/time point representation.
SOURCE CHECK: The value ""Six-week-old"" appears in the text, but it refers to the mice used in the in vivo infection studies, not the material used for the LC-MS/MS analysis.
TRUTH CHECK: The MS analysis was performed on protein extracts (total protein and CWAP) from *Candidozyma auris* (a yeast), not from the mice. The mice were used for efficacy testing of the antibody.
COMPLETENESS CHECK: The value is not applicable to the MS sample.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD070229","","strict","Biological","cell_line","RAW 264.7","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value is a named immortalized cell line, which matches the field definition.
SOURCE CHECK: The value ""RAW 264.7"" appears in the text, but it is used exclusively for a phagocytosis assay to evaluate the opsonisation capacity of the antibody; it was not the material lysed and analysed by LC-MS/MS.
TRUTH CHECK: The value is not the source of the proteomics sample; the MS analysis was performed on *Candidozyma auris* total protein and cell wall-associated protein (CWAP) extracts.
COMPLETENESS CHECK: The full set is incorrect as it identifies a validation assay cell line instead of the actual MS sample source.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD070229","","strict","Biological","cell_type","macrophages","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value ""macrophages"" is a cell type, which matches the field definition.
SOURCE CHECK: While RAW 264.7 macrophages are mentioned in the paper, they were used for an in vitro phagocytosis assay, not for the LC-MS/MS proteomics experiment. The actual MS sample was derived from *Candidozyma auris* (total protein and cell wall-associated protein extracts).
TRUTH CHECK: The value is factually present in the text but is incorrect for this field because it does not refer to the material analyzed by mass spectrometry.
COMPLETENESS CHECK: The full set is incorrect as it identifies the wrong biological source for the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD070229","","strict","Biological","disease","systemic infection","","low","False","","False","False","False","False","","wrong_value","TYPE CHECK: The candidate value ""systemic infection"" describes a disease state/condition, which fits the definition of the disease field.
SOURCE CHECK: The value is present in the text (""murine model of systemic infection""), but this refers to the mouse model used for in vivo efficacy testing, not the biological material analyzed by mass spectrometry.
TRUTH CHECK: The MS analysis was performed on protein extracts (total protein and CWAP) from *Candidozyma auris* (CECT 13225) to identify the protein recognized by the antibody; the ""systemic infection"" refers to the subsequent animal model experiments.
COMPLETENESS CHECK: The full set contains only this value, which is incorrect as it describes the wrong experimental context.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD070229","","strict","Biological","organ","kidneys, brain, lungs, spleen, liver","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value is a list of organs, which matches the category for the 'organ' field.
SOURCE CHECK: These organs are mentioned in the context of fungal load assessment and histology in the mouse model, not as the source of the material analysed by mass spectrometry.
TRUTH CHECK: The mass spectrometry (LC-MS/MS) was performed on protein spots manually excised from gels containing C. auris total protein and cell wall-associated protein (CWAP) extracts, not on mouse organs.
COMPLETENESS CHECK: The full set of extracted values is incorrect because it identifies the wrong biological material.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD070229","","strict","Biological","sex","male, female","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value ""male, female"" describes the sex of the donor, which matches the field definition.
SOURCE CHECK: The paper mentions ""12 male and 12 female mice"" in the murine model section, but these mice were used for in vivo infection and histological studies, not for the LC-MS/MS proteomics experiment. The LC-MS/MS analysis was performed on protein extracts from *Candidozyma auris* (a yeast), which does not have a sex.
TRUTH CHECK: While the paper mentions male and female mice, they are not the source of the mass spectrometry sample.
COMPLETENESS CHECK: The extraction is not applicable to the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD070229","","strict","Biological","species","Candidozyma auris","Candidozyma auris","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a scientific name of an organism, which matches the species field definition.
SOURCE CHECK: The value is present in the text and refers to the organism from which the protein extracts (total protein and CWAP) were derived for LC-MS/MS analysis.
TRUTH CHECK: The paper explicitly identifies the organism as Candidozyma auris (also referred to as Candida auris).
COMPLETENESS CHECK: The full set contains the only species analyzed by mass spectrometry in this study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD070229","","strict","ExperimentalDesign","factor_value","protein source (CWAP extract)","protein source (CWAP extract)","medium","False","","True","False","False","False","","incomplete","TYPE CHECK: The candidate value describes a characteristic of the sample source, which is a valid category for a factor_value.
SOURCE CHECK: The value ""CWAP extract"" is explicitly mentioned in the text as one of the two protein sources (along with total protein) used for the LC-MS/MS identification of the Adh protein.
TRUTH CHECK: The value is factually correct as the paper describes analyzing both total protein and CWAP extracts via LC-MS/MS.
COMPLETENESS CHECK: The full set of extracted values includes ""protein source (CWAP extract)"" and ""systemic infection""; however, the MS experiment specifically compared ""total protein"" and ""CWAP"" extracts. ""Systemic infection"" refers to the in vivo mouse model, not the proteomics experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: medium
CORRECTED_VALUE: [""total protein extract"", ""CWAP extract""]","total protein extract, CWAP extract"
"PXD070229","","strict","ExperimentalDesign","factor_value","systemic infection","protein source (CWAP extract)","low","False","","False","True","False","False","","wrong_value","TYPE CHECK: The candidate value describes an experimental condition/state, which is a correct category for a factor_value.
SOURCE CHECK: While ""systemic infection"" is mentioned in the paper, it refers to the murine animal model experiments (Section 3.4 and 2.7), not the material that was analyzed by mass spectrometry.
TRUTH CHECK: The MS experiment (Section 2.3) was performed on protein spots manually excised from 2D gels of C. auris CWAP extracts; it was not performed on samples from the systemic infection mouse model.
COMPLETENESS CHECK: The full set of extracted values is incorrect because it includes a value from an unrelated experimental context.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD070229","","strict","Technical","acquisition_method","data-dependent acquisition","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value is a valid acquisition scheme name.
SOURCE CHECK: The paper mentions ""LC-MS/MS"" and the use of an ""Exploris 240 mass spectrometer"", but it does not explicitly state whether the acquisition was ""data-dependent"" (DDA) or ""data-independent"" (DIA).
TRUTH CHECK: The value is not explicitly mentioned in the text; while DDA is common for the described workflow (excising spots from 2D gels), it cannot be confirmed from the provided text.
COMPLETENESS CHECK: The full set contains only this value, which is not supported by the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD070229","","strict","Technical","fragmentation","beam-type collision-induced dissociation","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value describes a fragmentation method, which matches the field definition.
SOURCE CHECK: The value is not present in the provided paper text.
TRUTH CHECK: The paper mentions ""LC-MS/MS"" and the use of an ""Exploris 240 mass spectrometer,"" but it does not explicitly state the fragmentation method used (e.g., HCD, CID).
COMPLETENESS CHECK: The full set of extracted values is not supported by the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD070229","","strict","Technical","instrument","Orbitrap Exploris 240","Orbitrap Exploris 240","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a mass spectrometer model, which matches the required category.
SOURCE CHECK: The value is present in the methods section (Section 2.3), describing the instrument used for the LC-MS/MS analysis of the protein spots.
TRUTH CHECK: The paper explicitly mentions the ""Exploris 240 mass spectrometer (Thermo Fisher Scientific)""; ""Orbitrap"" is the well-known mass analyzer technology for the Exploris series and is a correct descriptor.
COMPLETENESS CHECK: This is the only mass spectrometer mentioned in the paper for the proteomics experiment, so the set is exhaustive.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD070229","","strict","Technical","label","label free","label free","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""label free"" belongs to the correct category for the label field.
SOURCE CHECK: The paper describes LC-MS/MS analysis of protein spots but does not mention any isobaric, metabolic, or chemical labeling methods.
TRUTH CHECK: Since no labeling (TMT, SILAC, iTRAQ, etc.) is described, ""label-free"" is the correct safe default.
COMPLETENESS CHECK: The full set contains only this value, which is exhaustive for this experiment.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
