pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD003977	FL0026_RFI_261114_Deep_High_E_F14F29_hybrid.raw	Biological	5	7	4	1	3	0.800000	0.571429	0.666667
PXD003977	FL0026_RFI_261114_Deep_High_E_F14F29_hybrid.raw	Technical	5	5	1	4	4	0.200000	0.200000	0.200000
PXD003977	FL0026_RFI_261114_Deep_High_E_F14F29_hybrid.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD003977	FL0026_RFI_261114_Deep_High_E_F17F32_hybrid.raw	Biological	5	7	4	1	3	0.800000	0.571429	0.666667
PXD003977	FL0026_RFI_261114_Deep_High_E_F17F32_hybrid.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD003977	FL0026_RFI_261114_Deep_High_E_F17F32_hybrid.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD003977	FL0026_RFI_261114_Deep_High_E_F20F35_hybrid.raw	Biological	5	7	4	1	3	0.800000	0.571429	0.666667
PXD003977	FL0026_RFI_261114_Deep_High_E_F20F35_hybrid.raw	Technical	5	5	1	4	4	0.200000	0.200000	0.200000
PXD003977	FL0026_RFI_261114_Deep_High_E_F20F35_hybrid.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD003977	FL0026_RFI_261114_Deep_High_E_F23F38_hybrid.raw	Biological	5	7	4	1	3	0.800000	0.571429	0.666667
PXD003977	FL0026_RFI_261114_Deep_High_E_F23F38_hybrid.raw	Technical	5	5	1	4	4	0.200000	0.200000	0.200000
PXD003977	FL0026_RFI_261114_Deep_High_E_F23F38_hybrid.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD003977	FL0026_RFI_261114_Deep_High_E_F23F38_uni.raw	Biological	5	7	4	1	3	0.800000	0.571429	0.666667
PXD003977	FL0026_RFI_261114_Deep_High_E_F23F38_uni.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD003977	FL0026_RFI_261114_Deep_High_E_F23F38_uni.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD003977	FL0026_RFI_261114_Deep_High_E_F24F39_uni.raw	Biological	5	7	4	1	3	0.800000	0.571429	0.666667
PXD003977	FL0026_RFI_261114_Deep_High_E_F24F39_uni.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD003977	FL0026_RFI_261114_Deep_High_E_F24F39_uni.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD003977	FL0026_RFI_261114_Deep_High_ET_F12F27_hybrid.raw	Biological	5	7	4	1	3	0.800000	0.571429	0.666667
PXD003977	FL0026_RFI_261114_Deep_High_ET_F12F27_hybrid.raw	Technical	5	5	1	4	4	0.200000	0.200000	0.200000
PXD003977	FL0026_RFI_261114_Deep_High_ET_F12F27_hybrid.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD003977	FL0026_RFI_261114_Deep_High_ET_F13_hybrid.raw	Biological	5	7	4	1	3	0.800000	0.571429	0.666667
PXD003977	FL0026_RFI_261114_Deep_High_ET_F13_hybrid.raw	Technical	5	5	1	4	4	0.200000	0.200000	0.200000
PXD003977	FL0026_RFI_261114_Deep_High_ET_F13_hybrid.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
