"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","inference","error_category","issue_summary","corrected_value"
"PXD016814","","strict","Biological","cell_type","macrophages","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value ""macrophages"" is a valid cell type.
SOURCE CHECK: The value ""macrophages"" appears in the text, but only in the context of a TLR2 bioassay/inflammatory assay to test the effect of delipidation; it was not the material analyzed by mass spectrometry.
TRUTH CHECK: The MS analysis was performed on purified protein fractions (LAMPs) derived from *Mycoplasma pneumoniae*, not from macrophages.
COMPLETENESS CHECK: The full set is incorrect as it identifies a validation assay cell type rather than the MS sample source.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD016814","","strict","Biological","disease","vaccine-enhanced disease","","low","False","","False","False","False","False","","wrong_value","TYPE CHECK: The candidate value describes a disease state, which matches the field definition.
SOURCE CHECK: The value is present in the paper; however, it describes the condition induced in the mice as a result of the experiment, not the disease state of the source material analyzed by mass spectrometry.
TRUTH CHECK: The MS analysis was performed on ""Purified LAMPs"" (lipid-associated membrane proteins) derived from *Mycoplasma pneumoniae* strain PI1428. The ""vaccine-enhanced disease"" (VED) is the pathological outcome observed in the mice after vaccination and challenge, not a characteristic of the bacterial proteins analyzed by MS.
COMPLETENESS CHECK: The full set is incorrect because it identifies the experimental outcome as the sample's disease state.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: healthy","healthy"
"PXD016814","","strict","Biological","organ","lung","","low","False","","False","False","False","False","","wrong_value","TYPE CHECK: The candidate value ""lung"" is a valid organ/tissue type.
SOURCE CHECK: The value ""lung"" appears in the text (e.g., ""lung lesions""), but it refers to the site of pathology in the mice after challenge, not the source of the material analyzed by mass spectrometry.
TRUTH CHECK: The actual MS sample was the ""LAMP fraction"" derived from *Mycoplasma pneumoniae* proteins (a bacterium), not from lung tissue.
COMPLETENESS CHECK: The full set is incorrect because it identifies the disease site rather than the sample source.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD016814","","strict","Biological","species","Mycoplasma pneumoniae, Mus musculus","Mycoplasma pneumoniae, Mus musculus","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value contains organism names, which matches the species field definition.
SOURCE CHECK: The paper describes proteomic analysis of *Mycoplasma pneumoniae* (Mp) proteins (specifically the LAMP fraction) and the use of *Mus musculus* (BALB/c mice) for vaccination and challenge experiments.
TRUTH CHECK: Both species are correctly identified in the text.
COMPLETENESS CHECK: The full set captures both the source of the proteins analyzed by MS and the animal model used in the study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD016814","","strict","ExperimentalDesign","factor_value","fraction (LAMP)","fraction (LAMP) | vaccine-enhanced disease","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value describes a specific sample group/fraction being analyzed, which is a correct category for a factor_value.
SOURCE CHECK: The value ""LAMP"" (lipid-associated membrane proteins fraction) is explicitly mentioned as the subject of the proteomic analysis in the ""Proteomic analysis of Mp LAMPs"" section.
TRUTH CHECK: The paper describes the fractionation of Mp proteins into three fractions (LAMP, Aq, and Ins) and specifically performs proteomic analysis on the LAMP fraction.
COMPLETENESS CHECK: The full set of extracted values includes the specific fraction analyzed and the disease state being studied; together they cover the primary experimental variables described.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD016814","","strict","ExperimentalDesign","factor_value","vaccine-enhanced disease","fraction (LAMP) | vaccine-enhanced disease","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value describes a disease state/phenotype, which is a valid category for a factor_value.
SOURCE CHECK: The term ""vaccine-enhanced disease"" (VED) is central to the paper's objective and is used to describe the condition induced in the mice.
TRUTH CHECK: The paper explicitly investigates whether lipid moieties of lipoproteins are the causative factor of ""vaccine-enhanced disease"".
COMPLETENESS CHECK: The full set of extracted values includes the sample fraction (LAMP) and the disease state (VED), which covers the primary experimental variables described in the proteomics and subsequent vaccination context.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD016814","","strict","Technical","acquisition_method","data-dependent acquisition","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value is a valid acquisition scheme name.
SOURCE CHECK: The paper does not explicitly mention ""data-dependent acquisition"", ""DDA"", or ""DIA""; however, it mentions using MaxQuant and the Andromeda search engine for a standard proteomics analysis on a Q Exactive HF, which typically implies DDA.
TRUTH CHECK: While highly likely for this instrument and software pipeline, the specific term ""data-dependent acquisition"" is not written in the provided text.
COMPLETENESS CHECK: The full set contains only this value, but it is not explicitly supported by the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: yes
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD016814","","strict","Technical","fragmentation","beam-type collision-induced dissociation","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value describes a fragmentation method, which is the correct category for this field.
SOURCE CHECK: The value is not present in the provided paper text.
TRUTH CHECK: The paper mentions a ""Q Exactive HF"" mass spectrometer, which typically uses HCD (Higher-energy Collisional Dissociation), but the text does not explicitly name the fragmentation method used.
COMPLETENESS CHECK: The full set is not exhaustive because the value is not supported by the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD016814","","strict","Technical","instrument","Q Exactive HF","Q Exactive HF","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a mass spectrometer model, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the methods section under ""Proteomic analysis of Mp LAMPs"" as the instrument used for the MS analysis.
TRUTH CHECK: The value ""Q Exactive HF"" is factually correct as stated in the text.
COMPLETENESS CHECK: The full set contains the only mass spectrometer mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD016814","","strict","Technical","label","label free","label free","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""label free"" is the correct category for the label field.
SOURCE CHECK: The paper describes a proteomic analysis using the LFQ (Label-Free Quantification) algorithm in MaxQuant, and no other labeling methods (TMT, SILAC, etc.) are mentioned.
TRUTH CHECK: The use of the LFQ algorithm confirms the experiment was label-free.
COMPLETENESS CHECK: The full set contains the only applicable value for this experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
