sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD004732-Sample-1	source_name	source name	PXD004732-Sample-1	derived								legacy_derivation	derived
1	PXD004732-Sample-1	organism	characteristics[organism]	Homo sapiens	biological_agent	Building ProteomeTools based on a complete synthetic human proteome	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD004732-Sample-1	biological_replicate	characteristics[biological replicate]	1	experimental_design_agent		LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD004732-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD004732-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD004732-Sample-1	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD004732-Sample-1	instrument	comment[instrument]	Orbitrap Fusion Lumos	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD004732-Sample-1	fraction_identifier	comment[fraction identifier]	1	experimental_design_agent		LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD004732-Sample-1	technical_replicate	comment[technical replicate]	4	experimental_design_agent	three subsequent LC-MS measurements focusing on different acquisition types	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD004732-Sample-1	factor_value	factor value[experimental design]	peptide set (proteotypic, missing proteome, SRMAtlas), fragmentation method (HCD, IT, ETD)	experimental_design_agent	three different sets of peptides were created or used in this study... 'proteotypic' peptide set... 'missing proteome' set... 'SRMAtlas' peptides	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD004732-Sample-1	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
1	PXD004732-Sample-1	data_file	comment[data file]	01625b_GF4-TUM_first_pool_30_01_01-3xHCD-1h-R1.raw	derived								legacy_derivation	derived
1	PXD004732-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
1	PXD004732-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v0.1.0	derived								legacy_derivation	derived
2	PXD004732-Sample-2	source_name	source name	PXD004732-Sample-2	derived								legacy_derivation	derived
2	PXD004732-Sample-2	organism	characteristics[organism]	Homo sapiens	biological_agent	Building ProteomeTools based on a complete synthetic human proteome	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD004732-Sample-2	biological_replicate	characteristics[biological replicate]	1	experimental_design_agent		LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
2	PXD004732-Sample-2	assay_name	assay name	run 2	derived								legacy_derivation	derived
2	PXD004732-Sample-2	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
2	PXD004732-Sample-2	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
2	PXD004732-Sample-2	instrument	comment[instrument]	Orbitrap Fusion Lumos	technical_agent				high	False	False		source_precedence:technical_agent	derived
2	PXD004732-Sample-2	fraction_identifier	comment[fraction identifier]	1	experimental_design_agent		LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
2	PXD004732-Sample-2	technical_replicate	comment[technical replicate]	4	experimental_design_agent	three subsequent LC-MS measurements focusing on different acquisition types	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
2	PXD004732-Sample-2	factor_value	factor value[experimental design]	peptide set (proteotypic, missing proteome, SRMAtlas), fragmentation method (HCD, IT, ETD)	experimental_design_agent	three different sets of peptides were created or used in this study... 'proteotypic' peptide set... 'missing proteome' set... 'SRMAtlas' peptides	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
2	PXD004732-Sample-2	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
