"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD009375","","strict","Biological","age","age","midlog phase","True"
"PXD009375","","strict","Biological","cell_type","cell_type","unicellular alga","True"
"PXD009375","","strict","Biological","disease","disease","normal","True"
"PXD009375","","strict","Biological","species","species","Chlamydomonas reinhardtii","True"
"PXD009375","","strict","ExperimentalDesign","factor_value","factor_value","strain (mat3-4), MG132, tunicamycin, NMS-873 | normal","True"
"PXD009375","","strict","ExperimentalDesign","fractions","fractions","3","True"
"PXD009375","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD009375","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD009375","","strict","Technical","acquisition_method","acquisition_method","data-independent acquisition | data-dependent acquisition","True"
"PXD009375","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","8 ppm","True"
"PXD009375","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD009375","","strict","Technical","instrument","instrument","Q Exactive HF","True"
"PXD009375","","strict","Technical","label","label","label free","True"
"PXD009375","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD009375","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6 ppm","True"
