"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD032098","Biological","disease","disease","drg1-18 mutant","True"
"PXD032098","Biological","species","species","saccharomyces cerevisiae","True"
"PXD032098","ExperimentalDesign","factor_value","factor_value","crosslinker (DSS, BS3, none) | drg1-18 mutant","True"
"PXD032098","ExperimentalDesign","fractions","fractions","4","True"
"PXD032098","ExperimentalDesign","replicates","replicates","1","True"
"PXD032098","ExperimentalDesign","technical_replicates","technical_replicates","2","True"
"PXD032098","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD032098","Technical","fragment_mass_tolerance","fragment_mass_tolerance","-0.343479 ppm","True"
"PXD032098","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD032098","Technical","instrument","instrument","Orbitrap Fusion","True"
"PXD032098","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD032098","Technical","precursor_mass_tolerance","precursor_mass_tolerance","8 ppm","True"
