"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD021514","","strict","Biological","cell_line","cell_line","HEK 293, HeLa, HEI-OC1","True"
"PXD021514","","strict","Biological","cell_type","cell_type","embryonic kidney cell","True"
"PXD021514","","strict","Biological","disease","disease","dfna67, normal","True"
"PXD021514","","strict","Biological","organ","organ","kidney","True"
"PXD021514","","strict","Biological","species","species","Homo sapiens, Mus musculus","True"
"PXD021514","","strict","ExperimentalDesign","factor_value","factor_value","OSBPL2 variant (WT, p.Q53Rfs*100, bacterial alkaline phosphatase), rapamycin treatment, mouse genotype (osbpl2 KO, HsQ53R-TG, HsWT-TG) | dfna67, normal","True"
"PXD021514","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD021514","","strict","ExperimentalDesign","replicates","replicates","4","True"
"PXD021514","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD021514","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD021514","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","200 ppm","True"
"PXD021514","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD021514","","strict","Technical","instrument","instrument","Orbitrap Fusion Lumos","True"
"PXD021514","","strict","Technical","label","label","label free","True"
"PXD021514","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD021514","","strict","Technical","modification","modification","Deamidation (NQ) | Carbamidomethyl (C) | not applicable","True"
"PXD021514","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","5 ppm","True"
