"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD012337","BiologicalAgent","species","species","Mus musculus","True"
"PXD012337","BiologicalAgent","tissue","organ","fat","True"
"PXD012337","BiologicalAgent","cell_type","cell_type","adipocytes","True"
"PXD012337","BiologicalAgent","disease_state","disease","","False"
"PXD012337","BiologicalAgent","sample_source","material_type","3T3-L1 cells","True"
"PXD012337","BiologicalAgent","age","age","","False"
"PXD012337","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD012337","BiologicalAgent","BMI","BMI","","False"
"PXD012337","BiologicalAgent","cell_line","cell_line","3T3-L1","True"
"PXD012337","BiologicalAgent","sex","sex","","False"
"PXD012337","BiologicalAgent","strain","strain","","False"
"PXD012337","BiologicalAgent","material_type","material_type","3T3-L1 cells","True"
"PXD012337","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD012337","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD012337","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD012337","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD012337","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD012337","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD012337","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD012337","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD012337","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD012337","TechnicalAgent","instrument","instrument","Q Exactive HF-X","True"
"PXD012337","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD012337","TechnicalAgent","labeling","label","TMT10plex™ Isobaric Label Reagent Set","True"
"PXD012337","TechnicalAgent","reduction_reagent","reduction_reagent","","False"
"PXD012337","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD012337","ExperimentalDesignAgent","biological_replicate","replicates","independently plated experiment","True"
"PXD012337","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD012337","ExperimentalDesignAgent","experimental_design","experimental_design","comparison of proteomes and phosphoproteomes of 3T3-L1 cells treated with Vh, Rosi, or TPhP","True"
"PXD012337","ExperimentalDesignAgent","factor_value","factor_value","treatment (Vh, Rosi, TPhP)","True"
"PXD012337","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD012337","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD012337","ExperimentalDesignAgent","number_of_biological_replicates","replicates","independently plated experiment","True"
"PXD012337","ExperimentalDesignAgent","number_of_samples","number_of_samples","","False"
