"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD055145","","strict","Biological","disease","disease","masld, mash, obesity, type 2 diabetes, hcc, metabolic syndrome (mets), normal","True"
"PXD055145","","strict","Biological","organ","organ","liver","True"
"PXD055145","","strict","Biological","sex","sex","male, female","True"
"PXD055145","","strict","Biological","species","species","Homo sapiens, Mus musculus","True"
"PXD055145","","strict","ExperimentalDesign","factor_value","factor_value","genotype (WT, Sptbn1+/−, Aldh2−/−, ASKO), diet (normal chow, Western diet), treatment (siSptbn1, control siRNA) | masld, mash, obesity, type 2 diabetes, hcc, metabolic syndrome (mets), normal","True"
"PXD055145","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD055145","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD055145","","strict","Technical","instrument","instrument","Orbitrap Fusion Lumos","True"
"PXD055145","","strict","Technical","label","label","label free","True"
"PXD055145","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD055145","","strict","Technical","modification","modification","4-hydroxynonenal adduct | Deamidation (NQR) | dihydroxy (CEFIKLMPRUVWY) | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Oxidation or Hydroxylation (CDEFHIKLMNPQRSTUVWY,C-term) | Oxidation or Hydroxylation","True"
"PXD055145","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
