"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD031141","BiologicalAgent","species","species","Giardia lamblia","True"
"PXD031141","BiologicalAgent","tissue","organ","","False"
"PXD031141","BiologicalAgent","cell_type","cell_type","trophozoites","True"
"PXD031141","BiologicalAgent","disease_state","disease","","False"
"PXD031141","BiologicalAgent","sample_source","material_type","biofluid","True"
"PXD031141","BiologicalAgent","age","age","","False"
"PXD031141","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD031141","BiologicalAgent","BMI","BMI","","False"
"PXD031141","BiologicalAgent","cell_line","cell_line","","False"
"PXD031141","BiologicalAgent","sex","sex","","False"
"PXD031141","BiologicalAgent","strain","strain","WB","True"
"PXD031141","BiologicalAgent","material_type","material_type","biofluid","True"
"PXD031141","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD031141","TechnicalAgent","acquisition_method","acquisition_method","data-dependent mode","True"
"PXD031141","TechnicalAgent","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD031141","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD031141","TechnicalAgent","cleavage_agent","cleavage_agent","trypsin","True"
"PXD031141","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD031141","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD031141","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD031141","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD031141","TechnicalAgent","instrument","instrument","Q Exactive","True"
"PXD031141","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD031141","TechnicalAgent","labeling","label","label-free","True"
"PXD031141","TechnicalAgent","reduction_reagent","reduction_reagent","dithiothreitol","True"
"PXD031141","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD031141","ExperimentalDesignAgent","biological_replicate","replicates","","False"
"PXD031141","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD031141","ExperimentalDesignAgent","experimental_design","experimental_design","","False"
"PXD031141","ExperimentalDesignAgent","factor_value","factor_value","","False"
"PXD031141","ExperimentalDesignAgent","number_of_fractions","fractions","","False"
"PXD031141","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD031141","ExperimentalDesignAgent","number_of_biological_replicates","replicates","","False"
"PXD031141","ExperimentalDesignAgent","number_of_samples","number_of_samples","","False"
