"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD056757","","strict","Biological","cell_line","cell_line","A375R","True"
"PXD056757","","strict","Biological","cell_type","cell_type","melanoma cells","True"
"PXD056757","","strict","Biological","disease","disease","melanoma","True"
"PXD056757","","strict","Biological","organ","organ","skin","True"
"PXD056757","","strict","Biological","species","species","Homo sapiens","True"
"PXD056757","","strict","ExperimentalDesign","factor_value","factor_value","RNA type (LINC01198, EGFP RNA) | melanoma","True"
"PXD056757","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD056757","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD056757","","strict","Technical","instrument","instrument","Orbitrap Fusion","True"
"PXD056757","","strict","Technical","label","label","label free","True"
"PXD056757","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD056757","","strict","Technical","modification","modification","Lysine oxidation to aminoadipic semialdehyde (K) | Deamidation (NQR) | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Amidation (C-term)","True"
"PXD056757","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
