"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD037955","","strict","Biological","cell_line","cell_line","Cos-7","True"
"PXD037955","","strict","Biological","disease","disease","normal, covid-19","True"
"PXD037955","","strict","Biological","species","species","Homo sapiens, Mus musculus","True"
"PXD037955","","strict","ExperimentalDesign","factor_value","factor_value","variant (Delta, BA.1 Omicron), HLA allele (HLA-A*02:01, HLA-A*24:02) | normal, covid-19","True"
"PXD037955","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD037955","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD037955","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD037955","","strict","Technical","instrument","instrument","Q Exactive Plus, timsTOF Pro2","True"
"PXD037955","","strict","Technical","label","label","label free","True"
"PXD037955","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD037955","","strict","Technical","modification","modification","Deamidation | Iodoacetamide derivative | Oxidation or Hydroxylation | Deamidation (NQR) | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Oxidation or Hydroxylation (CDEFHIKLMNPQRSTUVWY,C-term)","True"
