sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD024054-Sample-1	source_name	source name	PXD024054-Sample-1	derived								legacy_derivation	derived
1	PXD024054-Sample-1	organism	characteristics[organism]	Homo sapiens	biological_agent	Human epithelial cervix-adenocarcinoma (HeLa) cells (female) were cultured in RPMI1640 medium	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived
1	PXD024054-Sample-1	organism_part	characteristics[organism part]	cervix	biological_agent	Human epithelial cervix-adenocarcinoma (HeLa) cells (female) were cultured in RPMI1640 medium	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD024054-Sample-1	disease	characteristics[disease]	cervical adenocarcinoma	biological_agent	Human epithelial cervix-adenocarcinoma (HeLa) cells (female) were cultured in RPMI1640 medium	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD024054-Sample-1	cell_type	characteristics[cell type]	epithelial cell	biological_agent	Human epithelial cervix-adenocarcinoma (HeLa) cells (female) were cultured in RPMI1640 medium	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD024054-Sample-1	cell_line	characteristics[cell line]	HeLa	biological_agent	To test this hypothesis, we performed mePROD experiments to measure the translation of proteins from whole-cell extracts (WCEs) with or without addition of a booster channel derived from WCE or purified mitochondria from fully SILAC-labeled HeLa cells (Figure 1A).	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD024054-Sample-1	biological_replicate	characteristics[biological replicate]	2	experimental_design_agent	The linear model was fitted using a concatenated fit over all replicates (n = 2)	LLM_ONLY	0.5					source_precedence:experimental_design_agent	derived
1	PXD024054-Sample-1	sex	characteristics[sex]	female	biological_agent	Human epithelial cervix-adenocarcinoma (HeLa) cells (female) were cultured in RPMI1640 medium	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD024054-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD024054-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD024054-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
