sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD002080-Sample-1	source_name	source name	PXD002080-Sample-1	derived								legacy_derivation	derived
1	PXD002080-Sample-1	organism	characteristics[organism]	Homo sapiens	biological_agent	Proteogenomic characterization of human colon and rectal cancer	AGREE	0.9999880194664	high	False	False		source_precedence:biological_agent	derived
1	PXD002080-Sample-1	organism_part	characteristics[organism part]	colon, rectum	biological_agent	We analyzed proteomes of colon and rectal tumors previously characterized by the Cancer Genome Atlas (TCGA)	LLM_ONLY	0.5	medium	False	False	colon, rectum	source_precedence:biological_agent	derived
1	PXD002080-Sample-1	disease	characteristics[disease]	colon cancer, rectal cancer	biological_agent	We analyzed proteomes of colon and rectal tumors previously characterized by the Cancer Genome Atlas (TCGA)	LLM_ONLY	0.5	medium	False	False	colon cancer, rectal cancer	source_precedence:biological_agent	derived
1	PXD002080-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD002080-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD002080-Sample-1	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD002080-Sample-1	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
1	PXD002080-Sample-1	factor_value	factor value[experimental design]	tissue type (normal colon, colon tumor, rectal tumor)	experimental_design_agent	analyzed proteomes of colon and rectal tumors... Normal colon biopsies were obtained	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD002080-Sample-1	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
1	PXD002080-Sample-1	alkylation_reagent	comment[alkylation reagent]	iodoacetamide	derived								legacy_derivation	derived
1	PXD002080-Sample-1	data_file	comment[data file]	TCGA-A6-3810-01A-22_W_VU_20121029_A0218_5E_R_FR13.raw	derived								legacy_derivation	derived
1	PXD002080-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
1	PXD002080-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
1	PXD002080-Sample-1	factor_disease	factor value[disease]	colon cancer, rectal cancer	derived								legacy_derivation	derived
2	PXD002080-Sample-2	source_name	source name	PXD002080-Sample-2	derived								legacy_derivation	derived
2	PXD002080-Sample-2	organism	characteristics[organism]	Homo sapiens	biological_agent	Proteogenomic characterization of human colon and rectal cancer	AGREE	0.9999880194664	high	False	False		source_precedence:biological_agent	derived
2	PXD002080-Sample-2	organism_part	characteristics[organism part]	colon, rectum	biological_agent	We analyzed proteomes of colon and rectal tumors previously characterized by the Cancer Genome Atlas (TCGA)	LLM_ONLY	0.5	medium	False	False	colon, rectum	source_precedence:biological_agent	derived
2	PXD002080-Sample-2	disease	characteristics[disease]	colon cancer, rectal cancer	biological_agent	We analyzed proteomes of colon and rectal tumors previously characterized by the Cancer Genome Atlas (TCGA)	LLM_ONLY	0.5	medium	False	False	colon cancer, rectal cancer	source_precedence:biological_agent	derived
2	PXD002080-Sample-2	assay_name	assay name	run 2	derived								legacy_derivation	derived
2	PXD002080-Sample-2	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
2	PXD002080-Sample-2	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
2	PXD002080-Sample-2	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
2	PXD002080-Sample-2	factor_value	factor value[experimental design]	tissue type (normal colon, colon tumor, rectal tumor)	experimental_design_agent	analyzed proteomes of colon and rectal tumors... Normal colon biopsies were obtained	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
2	PXD002080-Sample-2	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
2	PXD002080-Sample-2	alkylation_reagent	comment[alkylation reagent]	iodoacetamide	derived								legacy_derivation	derived
2	PXD002080-Sample-2	data_file	comment[data file]	TCGA-AA-3552-01A-22_W_VU_20130125_A0218_9F_R_FR01.raw	derived								legacy_derivation	derived
2	PXD002080-Sample-2	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
2	PXD002080-Sample-2	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
2	PXD002080-Sample-2	factor_disease	factor value[disease]	colon cancer, rectal cancer	derived								legacy_derivation	derived
3	PXD002080-Sample-3	source_name	source name	PXD002080-Sample-3	derived								legacy_derivation	derived
3	PXD002080-Sample-3	organism	characteristics[organism]	Homo sapiens	biological_agent	Proteogenomic characterization of human colon and rectal cancer	AGREE	0.9999880194664	high	False	False		source_precedence:biological_agent	derived
3	PXD002080-Sample-3	organism_part	characteristics[organism part]	colon, rectum	biological_agent	We analyzed proteomes of colon and rectal tumors previously characterized by the Cancer Genome Atlas (TCGA)	LLM_ONLY	0.5	medium	False	False	colon, rectum	source_precedence:biological_agent	derived
3	PXD002080-Sample-3	disease	characteristics[disease]	colon cancer, rectal cancer	biological_agent	We analyzed proteomes of colon and rectal tumors previously characterized by the Cancer Genome Atlas (TCGA)	LLM_ONLY	0.5	medium	False	False	colon cancer, rectal cancer	source_precedence:biological_agent	derived
3	PXD002080-Sample-3	assay_name	assay name	run 3	derived								legacy_derivation	derived
3	PXD002080-Sample-3	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
3	PXD002080-Sample-3	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
3	PXD002080-Sample-3	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
