sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state	source records
1	PXD012143-Sample-1	source_name	source name	PXD012143-Sample-1	derived								legacy_derivation	derived	[]
1	PXD012143-Sample-1	organism	characteristics[organism]	P. falciparum	biological_agent	Phosphopeptides enriched from trypsin-digested protein extracts of DMSO- and RAP-treated ACβ-HA:loxP and PKAc-HA:loxP parasites were examined by tandem mass spectrometry	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""species""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""P. falciparum""}]"
1	PXD012143-Sample-1	disease	characteristics[disease]	malaria	biological_agent	Cyclic AMP signalling controls key components of malaria parasite host cell invasion machinery	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""disease_state""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""malaria""}]"
1	PXD012143-Sample-1	cell_type	characteristics[cell type]	schizonts, merozoites	biological_agent	we profiled the ACβ- and PKA-dependent phosphoproteomes from parasite cultures comprising mature schizonts and merozoites	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""cell_type""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""schizonts, merozoites""}]"
1	PXD012143-Sample-1	age	characteristics[age]	45 h	biological_agent	and schizonts (about 45 h old) enriched on an approximately 70% Percoll cushion.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""age""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""45 h""}]"
1	PXD012143-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived	[]
1	PXD012143-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived	[]
1	PXD012143-Sample-1	instrument	comment[instrument]	Orbitrap Fusion Lumos	technical_agent				high	False	False		source_precedence:technical_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {}, ""scope"": ""study"", ""source"": ""technical_agent"", ""value"": ""Orbitrap Fusion Lumos""}]"
1	PXD012143-Sample-1	factor_value	factor value[experimental design]	treatment (DMSO, RAP), parasite line (ACβ-HA:loxP, PKAc-HA:loxP)	experimental_design_agent	DMSO-treated controls with their RAP-treated counterparts identified sites for each line	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""factor_value""}, ""scope"": ""study"", ""source"": ""experimental_design_agent"", ""value"": ""treatment (DMSO, RAP), parasite line (AC\u03b2-HA:loxP, PKAc-HA:loxP)""}]"
1	PXD012143-Sample-1	modification	comment[modification parameters]	NT=phosphorylated residue;AC=MOD:00696;MT=?	pride	phosphorylated residue							normalized_source_union	derived	"[{""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""pride"", ""source_path"": ""pride_metadata.project.identifiedPTMStrings[0]"", ""source_value"": ""phosphorylated residue""}]"
1	PXD012143-Sample-1	modification	comment[modification parameters]	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	pride	iodoacetamide derivatized residue							normalized_source_union	derived	"[{""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""pride"", ""source_path"": ""pride_metadata.project.identifiedPTMStrings[1]"", ""source_value"": ""iodoacetamide derivatized residue""}]"
1	PXD012143-Sample-1	reduction_reagent	comment[reduction reagent]	dithiothreitol	derived								legacy_derivation	derived	[]
1	PXD012143-Sample-1	alkylation_reagent	comment[alkylation reagent]	iodoacetamide	derived								legacy_derivation	derived	[]
1	PXD012143-Sample-1	data_file	comment[data file]	PAB9129A25RW22_A2.raw	derived								legacy_derivation	derived	[]
1	PXD012143-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived	[]
1	PXD012143-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.2.5	derived								legacy_derivation	derived	[]
1	PXD012143-Sample-1	factor_disease	factor value[disease]	malaria	derived								legacy_derivation	derived	[]
2	PXD012143-Sample-2	source_name	source name	PXD012143-Sample-2	derived								legacy_derivation	derived	[]
