"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD006856","","strict","Biological","cell_line","cell_line","HAP1, HeLa","True"
"PXD006856","","strict","Biological","disease","disease","normal","True"
"PXD006856","","strict","Biological","species","species","Homo sapiens","True"
"PXD006856","","strict","ExperimentalDesign","factor_value","factor_value","cell line (control, NAA80 KO1, NAA80 KO2) | normal","True"
"PXD006856","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD006856","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD006856","","strict","Technical","instrument","instrument","Q Exactive HF","True"
"PXD006856","","strict","Technical","label","label","label free","True"
"PXD006856","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD006856","","strict","Technical","modification","modification","monohydroxylated residue | acetylated residue | iodoacetamide derivatized residue | Iodoacetamide derivative (CDEHKMSTUY,N-term) | deuterated methyl ester (DEKR)","True"
