"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD019119","","strict","Biological","cell_line","cell_line","Vero E6","True"
"PXD019119","","strict","Biological","cell_type","cell_type","Vero cells","True"
"PXD019119","","strict","Biological","disease","disease","covid-19","True"
"PXD019119","","strict","Biological","organ","organ","lung","True"
"PXD019119","","strict","Biological","species","species","Homo sapiens","True"
"PXD019119","","strict","ExperimentalDesign","factor_value","factor_value","covid-19","True"
"PXD019119","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD019119","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD019119","","strict","Technical","instrument","instrument","Q Exactive HF-X","True"
"PXD019119","","strict","Technical","label","label","label free","True"
"PXD019119","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD019119","","strict","Technical","modification","modification","iodoacetamide derivatized residue | Lysine oxidation to aminoadipic semialdehyde (K) | Deamidation (NQR) | 2-amino-3-oxo-butanoic_acid (STY,C-term) | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Lysine oxidation to aminoadipic semialdehyde | Deamidation | 2-amino-3-oxo-butanoic_acid | Iodoacetamide derivative","True"
