pxd	data_file	category	field	assessed_value	gold_value	normalized_assessed_value	normalized_gold_value	status	match_method	similarity
PXD016837	20170307_JH_04.raw	Biological	characteristics[age]		31Y		31y	gold_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	Biological	characteristics[cell line]	MDA-MB-435S	MDA-MB-435S	mda-mb-435s	mda-mb-435s	matched	exact_normalized	1.000000
PXD016837	20170307_JH_04.raw	Biological	characteristics[cell type]	melanoma cell		melanoma cell		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	Biological	characteristics[cell type]		melanocyte		melanocyte	gold_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	Biological	characteristics[disease]	melanoma		melanoma		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	Biological	characteristics[disease]		ductal carcinoma		ductal carcinoma	gold_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	Biological	characteristics[organism part]	skin		skin		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	Biological	characteristics[organism part]		Melanocyte		melanocyte	gold_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	Biological	characteristics[organism]	homo sapiens	Homo sapiens	homo sapiens	homo sapiens	matched	exact_normalized	1.000000
PXD016837	20170307_JH_04.raw	Biological	characteristics[sex]		female		female	gold_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	Technical	comment[cleavage agent details]		NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)		cv:ms:1001251	gold_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	Technical	comment[dissociation method]	NT=collision-induced dissociation;AC=MS:1000133		cv:ms:1000133		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	Technical	comment[fragment mass tolerance]	-0.528474 ppm		-0.528474 ppm		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	Technical	comment[fragment mass tolerance]		0.5 Da		0.5 da	gold_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	Technical	comment[instrument]	Orbitrap Elite	NT=LTQ Orbitrap Elite;AC=MS:1001910	orbitrap elite	cv:ms:1001910	matched	fuzzy	0.875000
PXD016837	20170307_JH_04.raw	Technical	comment[label]	TMTpro126C		tmtpro126c		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	Technical	comment[label]		AC=MS:1002038;NT=label free sample		cv:ms:1002038	gold_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	Technical	comment[ms2 mass analyzer]	orbitrap	AC=MS:1000484; NT=Orbitrap	orbitrap	cv:ms:1000484	matched	exact_normalized	1.000000
PXD016837	20170307_JH_04.raw	Technical	comment[precursor mass tolerance]	8.3 ppm		8.3 ppm		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	Technical	comment[precursor mass tolerance]		5 ppm		5 ppm	gold_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	Technical	comment[proteomics data acquisition method]	data-dependent acquisition		data-dependent acquisition		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	Technical	technology type	proteomic profiling by mass spectrometry		proteomic profiling by mass spectrometry		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	ExperimentalDesign	characteristics[biological replicate]	8		8		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	ExperimentalDesign	comment[fraction identifier]	1		1		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	ExperimentalDesign	comment[fraction identifier]		4		4	gold_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	ExperimentalDesign	comment[technical replicate]	1	1	1	1	matched	exact_normalized	1.000000
PXD016837	20170307_JH_04.raw	ExperimentalDesign	factor value[disease]	melanoma		melanoma		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_04.raw	ExperimentalDesign	factor value[experimental design]	integrin αV expression (parental MDA-MB-435S, clone 2αV, clone 3αV)		integrin αv expression parental mda-mb-435s clone 2αv clone 3αv		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_05.raw	Biological	characteristics[age]		31Y		31y	gold_only	unmatched	0.000000
PXD016837	20170307_JH_05.raw	Biological	characteristics[cell line]	MDA-MB-435S	MDA-MB-435S	mda-mb-435s	mda-mb-435s	matched	exact_normalized	1.000000
PXD016837	20170307_JH_05.raw	Biological	characteristics[cell type]	melanoma cell		melanoma cell		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_05.raw	Biological	characteristics[cell type]		melanocyte		melanocyte	gold_only	unmatched	0.000000
PXD016837	20170307_JH_05.raw	Biological	characteristics[disease]	melanoma		melanoma		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_05.raw	Biological	characteristics[disease]		ductal carcinoma		ductal carcinoma	gold_only	unmatched	0.000000
PXD016837	20170307_JH_05.raw	Biological	characteristics[organism part]	skin		skin		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_05.raw	Biological	characteristics[organism part]		Melanocyte		melanocyte	gold_only	unmatched	0.000000
PXD016837	20170307_JH_05.raw	Biological	characteristics[organism]	homo sapiens	Homo sapiens	homo sapiens	homo sapiens	matched	exact_normalized	1.000000
PXD016837	20170307_JH_05.raw	Biological	characteristics[sex]		female		female	gold_only	unmatched	0.000000
PXD016837	20170307_JH_05.raw	Technical	comment[cleavage agent details]		NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)		cv:ms:1001251	gold_only	unmatched	0.000000
PXD016837	20170307_JH_05.raw	Technical	comment[dissociation method]	NT=collision-induced dissociation;AC=MS:1000133		cv:ms:1000133		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_05.raw	Technical	comment[fragment mass tolerance]	-0.528474 ppm		-0.528474 ppm		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_05.raw	Technical	comment[fragment mass tolerance]		0.5 Da		0.5 da	gold_only	unmatched	0.000000
PXD016837	20170307_JH_05.raw	Technical	comment[instrument]	Orbitrap Elite	NT=LTQ Orbitrap Elite;AC=MS:1001910	orbitrap elite	cv:ms:1001910	matched	fuzzy	0.875000
PXD016837	20170307_JH_05.raw	Technical	comment[label]	TMTpro126C		tmtpro126c		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_05.raw	Technical	comment[label]		AC=MS:1002038;NT=label free sample		cv:ms:1002038	gold_only	unmatched	0.000000
PXD016837	20170307_JH_05.raw	Technical	comment[ms2 mass analyzer]	orbitrap	AC=MS:1000484; NT=Orbitrap	orbitrap	cv:ms:1000484	matched	exact_normalized	1.000000
PXD016837	20170307_JH_05.raw	Technical	comment[precursor mass tolerance]	8.3 ppm		8.3 ppm		assessed_only	unmatched	0.000000
PXD016837	20170307_JH_05.raw	Technical	comment[precursor mass tolerance]		5 ppm		5 ppm	gold_only	unmatched	0.000000
