"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD001558","BiologicalAgent","species","species","Homo sapiens","True"
"PXD001558","BiologicalAgent","tissue","organ","breast, blood vessel","True"
"PXD001558","BiologicalAgent","cell_type","cell_type","cancer cells, endothelial cells","True"
"PXD001558","BiologicalAgent","disease_state","disease","breast carcinoma","True"
"PXD001558","BiologicalAgent","sample_source","material_type","cell line, primary cells","True"
"PXD001558","BiologicalAgent","age","age","","False"
"PXD001558","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD001558","BiologicalAgent","BMI","BMI","","False"
"PXD001558","BiologicalAgent","cell_line","cell_line","LM2","True"
"PXD001558","BiologicalAgent","sex","sex","","False"
"PXD001558","BiologicalAgent","strain","strain","","False"
"PXD001558","BiologicalAgent","material_type","material_type","cell line, primary cells","True"
"PXD001558","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD001558","TechnicalAgent","acquisition_method","acquisition_method","data-dependent mode","True"
"PXD001558","TechnicalAgent","alkylation_reagent","alkylation_reagent","iodoacetamide (IAA)","True"
"PXD001558","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD001558","TechnicalAgent","cleavage_agent","cleavage_agent","Lys-C","True"
"PXD001558","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD001558","TechnicalAgent","enrichment_method","enrichment_method","TiO2","True"
"PXD001558","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD001558","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD001558","TechnicalAgent","instrument","instrument","LTQ Orbitrap Velos","True"
"PXD001558","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD001558","TechnicalAgent","labeling","label","SILAC","True"
"PXD001558","TechnicalAgent","reduction_reagent","reduction_reagent","dithiothreitol (DTT)","True"
"PXD001558","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD001558","ExperimentalDesignAgent","biological_replicate","replicates","8","True"
"PXD001558","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD001558","ExperimentalDesignAgent","experimental_design","experimental_design","SILAC-based comparison of co-culture (contact) vs monoculture (suspension)","True"
"PXD001558","ExperimentalDesignAgent","factor_value","factor_value","cell type (LM2, HUVECs), condition (contact vs suspension)","True"
"PXD001558","ExperimentalDesignAgent","number_of_fractions","fractions","19","True"
"PXD001558","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD001558","ExperimentalDesignAgent","number_of_biological_replicates","replicates","8","True"
"PXD001558","ExperimentalDesignAgent","number_of_samples","number_of_samples","8","True"
