pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD012755	Nat_10_CB5334.raw	Biological	3	4	1	2	3	0.333333	0.250000	0.285714
PXD012755	Nat_10_CB5334.raw	Technical	8	5	1	7	4	0.125000	0.200000	0.153846
PXD012755	Nat_10_CB5334.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012755	Nat_11_CB6200.raw	Biological	3	4	1	2	3	0.333333	0.250000	0.285714
PXD012755	Nat_11_CB6200.raw	Technical	8	5	1	7	4	0.125000	0.200000	0.153846
PXD012755	Nat_11_CB6200.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012755	Nat_12_CB7561.raw	Biological	3	4	1	2	3	0.333333	0.250000	0.285714
PXD012755	Nat_12_CB7561.raw	Technical	8	5	1	7	4	0.125000	0.200000	0.153846
PXD012755	Nat_12_CB7561.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012755	Nat_14_CB1453.raw	Biological	3	4	1	2	3	0.333333	0.250000	0.285714
PXD012755	Nat_14_CB1453.raw	Technical	8	5	1	7	4	0.125000	0.200000	0.153846
PXD012755	Nat_14_CB1453.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012755	Nat_15_CB3228.raw	Biological	3	4	1	2	3	0.333333	0.250000	0.285714
PXD012755	Nat_15_CB3228.raw	Technical	8	5	1	7	4	0.125000	0.200000	0.153846
PXD012755	Nat_15_CB3228.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012755	Nat_16_CB4543.raw	Biological	3	4	1	2	3	0.333333	0.250000	0.285714
PXD012755	Nat_16_CB4543.raw	Technical	8	5	1	7	4	0.125000	0.200000	0.153846
PXD012755	Nat_16_CB4543.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012755	Nat_17_CB1860.raw	Biological	3	4	1	2	3	0.333333	0.250000	0.285714
PXD012755	Nat_17_CB1860.raw	Technical	8	5	1	7	4	0.125000	0.200000	0.153846
PXD012755	Nat_17_CB1860.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012755	Nat_18_CB4678.raw	Biological	3	4	1	2	3	0.333333	0.250000	0.285714
PXD012755	Nat_18_CB4678.raw	Technical	8	5	1	7	4	0.125000	0.200000	0.153846
PXD012755	Nat_18_CB4678.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012755	Nat_19_A196399.raw	Biological	3	4	2	1	2	0.666667	0.500000	0.571429
PXD012755	Nat_19_A196399.raw	Technical	8	5	1	7	4	0.125000	0.200000	0.153846
PXD012755	Nat_19_A196399.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012755	Nat_1_CB6399.raw	Biological	3	4	2	1	2	0.666667	0.500000	0.571429
PXD012755	Nat_1_CB6399.raw	Technical	8	5	1	7	4	0.125000	0.200000	0.153846
PXD012755	Nat_1_CB6399.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012755	Nat_20_A196677.raw	Biological	3	4	2	1	2	0.666667	0.500000	0.571429
PXD012755	Nat_20_A196677.raw	Technical	8	5	1	7	4	0.125000	0.200000	0.153846
PXD012755	Nat_20_A196677.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012755	Nat_21_A196337.raw	Biological	3	4	2	1	2	0.666667	0.500000	0.571429
PXD012755	Nat_21_A196337.raw	Technical	8	5	1	7	4	0.125000	0.200000	0.153846
PXD012755	Nat_21_A196337.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012755	Nat_22_A196994.raw	Biological	3	4	2	1	2	0.666667	0.500000	0.571429
PXD012755	Nat_22_A196994.raw	Technical	8	5	1	7	4	0.125000	0.200000	0.153846
PXD012755	Nat_22_A196994.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012755	Nat_23_A195666.raw	Biological	3	4	2	1	2	0.666667	0.500000	0.571429
PXD012755	Nat_23_A195666.raw	Technical	8	5	1	7	4	0.125000	0.200000	0.153846
PXD012755	Nat_23_A195666.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012755	Nat_24_A196401.raw	Biological	3	4	2	1	2	0.666667	0.500000	0.571429
PXD012755	Nat_24_A196401.raw	Technical	8	5	1	7	4	0.125000	0.200000	0.153846
PXD012755	Nat_24_A196401.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012755	Nat_25_A195569.raw	Biological	3	4	2	1	2	0.666667	0.500000	0.571429
PXD012755	Nat_25_A195569.raw	Technical	8	5	1	7	4	0.125000	0.200000	0.153846
