pxd	data_file	category	field	assessed_value	gold_value	normalized_assessed_value	normalized_gold_value	status	match_method	similarity
PXD003668	20130314_EXQ4_FaCo_SA_CL_OVISE_B.RAW	Biological	characteristics[cell line]	OVKATE		ovkate		assessed_only	unmatched	0.000000
PXD003668	20130314_EXQ4_FaCo_SA_CL_OVISE_B.RAW	Biological	characteristics[cell line]		OVISE		ovise	gold_only	unmatched	0.000000
PXD003668	20130314_EXQ4_FaCo_SA_CL_OVISE_B.RAW	Biological	characteristics[cell type]	secretory epithelial cells		secretory epithelial cells		assessed_only	unmatched	0.000000
PXD003668	20130314_EXQ4_FaCo_SA_CL_OVISE_B.RAW	Biological	characteristics[disease]	high-grade serous ovarian cancer		high-grade serous ovarian cancer		assessed_only	unmatched	0.000000
PXD003668	20130314_EXQ4_FaCo_SA_CL_OVISE_B.RAW	Biological	characteristics[organism part]	ovary, fallopian tube		ovary fallopian tube		assessed_only	unmatched	0.000000
PXD003668	20130314_EXQ4_FaCo_SA_CL_OVISE_B.RAW	Biological	characteristics[organism]	homo sapiens	Homo sapiens	homo sapiens	homo sapiens	matched	exact_normalized	1.000000
PXD003668	20130314_EXQ4_FaCo_SA_CL_OVISE_B.RAW	Technical	comment[cleavage agent details]		AC=MS:1001251;NT=Trypsin		cv:ms:1001251	gold_only	unmatched	0.000000
PXD003668	20130314_EXQ4_FaCo_SA_CL_OVISE_B.RAW	Technical	comment[cleavage agent details]		NT=Lys-C;AC=MS:1001309		cv:ms:1001309	gold_only	unmatched	0.000000
PXD003668	20130314_EXQ4_FaCo_SA_CL_OVISE_B.RAW	Technical	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422		cv:ms:1000422		assessed_only	unmatched	0.000000
PXD003668	20130314_EXQ4_FaCo_SA_CL_OVISE_B.RAW	Technical	comment[fragment mass tolerance]	12 ppm		12 ppm		assessed_only	unmatched	0.000000
PXD003668	20130314_EXQ4_FaCo_SA_CL_OVISE_B.RAW	Technical	comment[instrument]	Q Exactive, Q Exactive HF		q exactive q exactive hf		assessed_only	unmatched	0.000000
