sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD011542-Sample-1	source_name	source name	PXD011542-Sample-1	derived								legacy_derivation	derived
1	PXD011542-Sample-1	organism	characteristics[organism]	Arabidopsis thaliana	biological_agent	Spliceosome disassembly factors ILP1 and NTR1 promote miRNA biogenesis in Arabidopsis thaliana	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived
1	PXD011542-Sample-1	organism_part	characteristics[organism part]	pistils	biological_agent	Protein extracts prepared from pistils (In our hands, endogenous DCL1 is hardly to be detected in other tissues but can be robustly detected in pistils by Western blot.) of pILP1::ILP1-GFP or p35S::GFP transgenic plants were subjected to mass spectrometry (Mass-Spec) to identify ILP1-interacting proteins and to determine interactions between ILP1 and core processing proteins (DCL1, SE and HYL1).	LLM_ONLY	0.5					source_precedence:biological_agent	derived
1	PXD011542-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD011542-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD011542-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
1	PXD011542-Sample-1	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD011542-Sample-1	instrument	comment[instrument]	NT=Orbitrap Elite;AC=MS:1001910	runassessor								source_precedence:runassessor	derived
1	PXD011542-Sample-1	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
1	PXD011542-Sample-1	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
1	PXD011542-Sample-1	factor_value	factor value[experimental design]	bait protein (ILP1-GFP, GFP control)	experimental_design_agent	ILP1-GFP and GFP control proteins were immunoprecipitated by GFP-trap beads	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD011542-Sample-1	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
1	PXD011542-Sample-1	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
1	PXD011542-Sample-1	precursor_tolerance	comment[precursor mass tolerance]	6.9 ppm	derived								legacy_derivation	derived
1	PXD011542-Sample-1	fragment_tolerance	comment[fragment mass tolerance]	9 ppm	derived								legacy_derivation	derived
1	PXD011542-Sample-1	reduction_reagent	comment[reduction reagent]	dithiothreitol	derived								legacy_derivation	derived
1	PXD011542-Sample-1	alkylation_reagent	comment[alkylation reagent]	iodoacetamide	derived								legacy_derivation	derived
1	PXD011542-Sample-1	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
1	PXD011542-Sample-1	data_file	comment[data file]	35S-GFP.raw	derived								legacy_derivation	derived
1	PXD011542-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
1	PXD011542-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
2	PXD011542-Sample-2	source_name	source name	PXD011542-Sample-2	derived								legacy_derivation	derived
2	PXD011542-Sample-2	organism	characteristics[organism]	Arabidopsis thaliana	biological_agent	Spliceosome disassembly factors ILP1 and NTR1 promote miRNA biogenesis in Arabidopsis thaliana	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived
2	PXD011542-Sample-2	organism_part	characteristics[organism part]	pistils	biological_agent	Protein extracts prepared from pistils (In our hands, endogenous DCL1 is hardly to be detected in other tissues but can be robustly detected in pistils by Western blot.) of pILP1::ILP1-GFP or p35S::GFP transgenic plants were subjected to mass spectrometry (Mass-Spec) to identify ILP1-interacting proteins and to determine interactions between ILP1 and core processing proteins (DCL1, SE and HYL1).	LLM_ONLY	0.5					source_precedence:biological_agent	derived
2	PXD011542-Sample-2	assay_name	assay name	run 2	derived								legacy_derivation	derived
2	PXD011542-Sample-2	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
