"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD043535","","strict","Biological","disease","disease","hepatocellular carcinoma","True"
"PXD043535","","strict","Biological","organ","organ","liver","True"
"PXD043535","","strict","Biological","species","species","Homo sapiens","True"
"PXD043535","","strict","ExperimentalDesign","factor_value","factor_value","tissue type (tumor, normal liver), SmD2 expression (knockdown, control), drug treatment (Romidepsin, Olaparib) | hepatocellular carcinoma","True"
"PXD043535","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD043535","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin/P","True"
"PXD043535","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD043535","","strict","Technical","instrument","instrument","Q Exactive","True"
"PXD043535","","strict","Technical","label","label","label free","True"
"PXD043535","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD043535","","strict","Technical","modification","modification","acetylated residue | Deamidation (NQR) | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Oxidation or Hydroxylation | Oxidation or Hydroxylation (CDEFHIKLMNPQRSTUVWY,C-term)","True"
