paper_id,source,mode,agent,annotation_type,extracted_value,all_values_for_field,verdict,type_mismatch,correct_type,value_correct,value_complete,hallucination,technical_origin,inference,error_category,issue_summary,corrected_value
PXD001856,human_annotation,strict,Biological,age,40y,40y | 39y | 27y,high,False,,True,True,False,False,,correct_explicit,"TYPE CHECK: The candidate value ""40y"" is a numeric age representation, which matches the required category for this field.
SOURCE CHECK: The value is explicitly stated in the Methods section under ""Cell culture and SILAC labeling..."" describing the BM-MSC donors used for profiling.
TRUTH CHECK: The paper explicitly lists a BM-MSC donor as ""40y/m"", and confirms that BM-MSC of three donors (including the 40y donor) were included for proteomic profiling.
COMPLETENESS CHECK: The full set of extracted values (""40y"", ""39y"", ""27y"", ""20y"") covers all the donor ages mentioned in the text for the BM-MSC samples analyzed.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",
PXD001856,human_annotation,strict,Biological,age,39y,40y | 39y | 27y,high,False,,True,True,False,False,,correct_explicit,"TYPE CHECK: The candidate value ""39y"" is a numeric age representation, which matches the required category for the age field.
SOURCE CHECK: The value is explicitly stated in the Methods section under ""Cell culture and SILAC labeling..."" as part of the BM-MSC donor details (""39y/m""). These BM-MSCs were used for proteomic profiling.
TRUTH CHECK: The value ""39y"" correctly reflects one of the donors used in the mass spectrometry experiment.
COMPLETENESS CHECK: The full set of extracted values (""40y"", ""39y"", ""27y"", ""20y"") covers all the BM-MSC donors mentioned in the text; therefore, the extraction is exhaustive.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",
PXD001856,human_annotation,strict,Biological,age,27y,40y | 39y | 27y,high,False,,True,True,False,False,,correct_explicit,"TYPE CHECK: The candidate value ""27y"" is a numeric age representation, which matches the definition for the age field.
SOURCE CHECK: The value is explicitly mentioned in the Methods section under ""Cell culture and SILAC labeling..."" as one of the BM-MSC donors used for proteomic profiling.
TRUTH CHECK: The paper states that BM-MSC from donors aged 40y, 39y, and 27y were included for proteomic profiling.
COMPLETENESS CHECK: The full set of extracted values (40y, 39y, 27y, 20y) covers all donors mentioned; while the text specifies that for proteomics specifically, three donors (40y, 39y, 27y) were used, the inclusion of the 20y donor (used for transcriptomics) in the set is a minor over-inclusion, but the candidate value ""27y"" itself is correct and part of the MS sample group.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",
PXD001856,human_annotation,strict,Biological,age,20y,40y | 39y | 27y,low,False,,False,True,False,False,,wrong_value,"TYPE CHECK: The candidate value ""20y"" is a numeric age representation, which matches the required category for the age field.
SOURCE CHECK: The value ""20y"" is explicitly mentioned in the Methods section under ""Cell culture and SILAC labeling..."" as one of the BM-MSC donors (20y/m).
TRUTH CHECK: The text states that for proteomic profiling, BM-MSC of three donors (40y, 39y, 27y) were included, but for transcriptomic profiling, four donors (40y, 39y, 27y, 20y) were included. The candidate value ""20y"" refers to a donor used for transcriptomics, but the text explicitly limits the proteomic profiling to the three donors aged 40y, 39y, and 27y.
COMPLETENESS CHECK: The full set includes the 20y donor, who was not used for the MS experiment.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: NONE",
PXD001856,human_annotation,strict,Biological,species,human (Homo sapiens),human (Homo sapiens),high,False,,True,True,False,False,,correct_explicit,"TYPE CHECK: The candidate value is a species name, which matches the field definition.
SOURCE CHECK: The paper explicitly mentions ""human mesenchymal stem cells"" and ""Homo Sapiens database"" in the context of the proteomics experiment.
TRUTH CHECK: The value is factually correct as the study uses human cells.
COMPLETENESS CHECK: The full set contains the only species used in the study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",
PXD001856,human_annotation,strict,ExperimentalDesign,fractions,12,12,high,False,,True,True,False,False,,correct_explicit,"TYPE CHECK: The candidate value is a numeric count, which is the correct type for the number of fractions.
SOURCE CHECK: The value is explicitly stated in the ""Isoelectric focusing"" section: ""Peptides (180 μg) were separated by in-solution isoelectric focusing (OFFGEL fractionator, Agilent) into 12 fractions over a pH range of 3–10.""
TRUTH CHECK: The value ""12"" is factually correct as per the text.
COMPLETENESS CHECK: The full set of extracted values contains only ""12"", which is the only fractionation count mentioned for the MS samples.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",
PXD001856,human_annotation,strict,ExperimentalDesign,replicates,3,3,high,False,,True,True,False,False,,correct_explicit,"TYPE CHECK: The candidate value is a numeric count, which is the correct type for the replicates field.
SOURCE CHECK: The value is present in the paper text, specifically stating that ESC-MSC used for profiling were generated in ""three independent experiments"".
TRUTH CHECK: The value ""3"" is factually correct as the paper describes three independent experiments for the ESC-MSC and mentions three donors for BM-MSC in the proteomic profiling.
COMPLETENESS CHECK: The full set of extracted values (""3"") covers the biological replication described for the proteomics experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",
PXD001856,human_annotation,strict,Other,collision_energy,normalized collision energy 25,normalized collision energy 25,high,False,,True,True,False,False,,correct_explicit,"TYPE CHECK: The candidate value is a collision energy setting, which matches the field definition.
SOURCE CHECK: The value is explicitly stated in the ""Mass spectrometry"" section describing the nano LC-MS/MS analysis.
TRUTH CHECK: The paper states ""fragmented using higher energy collisional dissociation (HCD) (normalized collision energy 25)"".
COMPLETENESS CHECK: The full set contains the only collision energy value mentioned in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",
PXD001856,human_annotation,strict,Other,fractionation,Isoelectric focusing (OFFGEL fractionator) into 12 fractions over a pH range of 3-10,Isoelectric focusing (OFFGEL fractionator) into 12 fractions over a pH range of 3-10,high,False,,True,True,False,False,,correct_explicit,"TYPE CHECK: The candidate value describes an offline peptide fractionation method, which matches the field definition.
SOURCE CHECK: The value is explicitly stated in the ""Isoelectric focusing"" section of the methods, describing the process applied to peptides before LC-MS/MS analysis.
TRUTH CHECK: The value is factually correct; the paper states ""Peptides (180 μg) were separated by in-solution isoelectric focusing (OFFGEL fractionator, Agilent) into 12 fractions over a pH range of 3–10.""
COMPLETENESS CHECK: The full set contains the only fractionation method described in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",
PXD001856,human_annotation,strict,Other,material_type,cell line,cell line,high,False,,True,True,False,False,,correct_explicit,"TYPE CHECK: The candidate value ""cell line"" belongs to the defined categories for material_type.
SOURCE CHECK: The MS experiment analyzed hESC (ES04), ESC-MSC, and BM-MSC, all of which are cultured cells/cell lines.
TRUTH CHECK: The materials used (hESC, ESC-MSC, and BM-MSC) are correctly categorized as cell lines or cultured cells.
COMPLETENESS CHECK: The full set of extracted values includes ""cell line"" and various subcellular fractions; while the fractions are parts of the sample, ""cell line"" correctly identifies the broad material class.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",
