"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD001468","","strict","Biological","cell_line","cell_line","HEK293","True"
"PXD001468","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD001468","","strict","Biological","disease","disease","adenocarcinoma","True"
"PXD001468","","strict","Biological","organ","organ","kidney","True"
"PXD001468","","strict","Biological","species","species","Homo sapiens, Mus musculus","True"
"PXD001468","","strict","ExperimentalDesign","factor_value","factor_value","Open search, Closed search | adenocarcinoma","True"
"PXD001468","","strict","ExperimentalDesign","fractions","fractions","24","True"
"PXD001468","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD001468","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD001468","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD001468","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD001468","","strict","Technical","cleavage_agent","cleavage_agent","Lys-C","True"
"PXD001468","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","0.01 Da","True"
"PXD001468","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD001468","","strict","Technical","instrument","instrument","Q-Exactive Orbitrap, LTQ Orbitrap Elite","True"
"PXD001468","","strict","Technical","label","label","label free","True"
"PXD001468","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD001468","","strict","Technical","modification","modification","Carbamidomethyl (C) | Phospho (STY)","True"
"PXD001468","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","5 ppm","True"
"PXD001468","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
