sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD031064-Sample-1	source_name	source name	PXD031064-Sample-1	derived								legacy_derivation	derived
1	PXD031064-Sample-1	organism	characteristics[organism]	Homo sapiens, Mus musculus, Danio rerio	biological_agent	HaCaT cells (an immortalized human keratinocyte cell line)	AGREE	0.8664073348045349	medium	False	False	Homo sapiens, Mus musculus, Danio rerio	source_precedence:biological_agent	derived
1	PXD031064-Sample-1	organism_part	characteristics[organism part]	skin	biological_agent	HaCaT cells (an immortalized human keratinocyte cell line)	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD031064-Sample-1	disease	characteristics[disease]	mbtps1-knockout	biological_agent	MBTPS1‐knockout (MBTPS1‐KO) HaCaT cells (an immortalized human keratinocyte cell line)	LLM_ONLY	0.5					source_precedence:biological_agent	derived
1	PXD031064-Sample-1	cell_type	characteristics[cell type]	keratinocyte	biological_agent	HaCaT cells (an immortalized human keratinocyte cell line)	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD031064-Sample-1	cell_line	characteristics[cell line]	HaCaT	biological_agent	To explore the molecular mechanism underlying the inflammatory symptoms, we screened S1P interactors by Co‐IP and liquid chromatography‐tandem mass spectrometry (LC–MS/MS)	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD031064-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD031064-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD031064-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
1	PXD031064-Sample-1	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD031064-Sample-1	instrument	comment[instrument]	NT=Q Exactive HF;AC=MS:1002523	runassessor								source_precedence:runassessor	derived
1	PXD031064-Sample-1	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
1	PXD031064-Sample-1	factor_value	factor value[experimental design]	bait protein (S1P)	experimental_design_agent	we screened S1P interactors by Co-IP and liquid chromatography-tandem mass spectrometry (LC–MS/MS)	LLM_ONLY	0.5					source_precedence:experimental_design_agent	derived
1	PXD031064-Sample-1	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Variable;TA=C	derived								legacy_derivation	derived
1	PXD031064-Sample-1	precursor_tolerance	comment[precursor mass tolerance]	6 ppm	derived								legacy_derivation	derived
1	PXD031064-Sample-1	fragment_tolerance	comment[fragment mass tolerance]	12 ppm	derived								legacy_derivation	derived
1	PXD031064-Sample-1	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
1	PXD031064-Sample-1	data_file	comment[data file]	R1.raw	derived								legacy_derivation	derived
1	PXD031064-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
1	PXD031064-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
1	PXD031064-Sample-1	factor_disease	factor value[disease]	mbtps1-knockout	derived								legacy_derivation	derived
2	PXD031064-Sample-2	source_name	source name	PXD031064-Sample-2	derived								legacy_derivation	derived
2	PXD031064-Sample-2	organism	characteristics[organism]	Homo sapiens, Mus musculus, Danio rerio	biological_agent	HaCaT cells (an immortalized human keratinocyte cell line)	AGREE	0.8664073348045349	medium	False	False	Homo sapiens, Mus musculus, Danio rerio	source_precedence:biological_agent	derived
2	PXD031064-Sample-2	organism_part	characteristics[organism part]	skin	biological_agent	HaCaT cells (an immortalized human keratinocyte cell line)	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD031064-Sample-2	disease	characteristics[disease]	mbtps1-knockout	biological_agent	MBTPS1‐knockout (MBTPS1‐KO) HaCaT cells (an immortalized human keratinocyte cell line)	LLM_ONLY	0.5					source_precedence:biological_agent	derived
2	PXD031064-Sample-2	cell_type	characteristics[cell type]	keratinocyte	biological_agent	HaCaT cells (an immortalized human keratinocyte cell line)	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD031064-Sample-2	cell_line	characteristics[cell line]	HaCaT	biological_agent	To explore the molecular mechanism underlying the inflammatory symptoms, we screened S1P interactors by Co‐IP and liquid chromatography‐tandem mass spectrometry (LC–MS/MS)	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD031064-Sample-2	assay_name	assay name	run 2	derived								legacy_derivation	derived
2	PXD031064-Sample-2	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
2	PXD031064-Sample-2	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
2	PXD031064-Sample-2	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
2	PXD031064-Sample-2	instrument	comment[instrument]	NT=Q Exactive HF;AC=MS:1002523	runassessor								source_precedence:runassessor	derived
2	PXD031064-Sample-2	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
2	PXD031064-Sample-2	factor_value	factor value[experimental design]	bait protein (S1P)	experimental_design_agent	we screened S1P interactors by Co-IP and liquid chromatography-tandem mass spectrometry (LC–MS/MS)	LLM_ONLY	0.5					source_precedence:experimental_design_agent	derived
2	PXD031064-Sample-2	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Variable;TA=C	derived								legacy_derivation	derived
2	PXD031064-Sample-2	precursor_tolerance	comment[precursor mass tolerance]	6 ppm	derived								legacy_derivation	derived
2	PXD031064-Sample-2	fragment_tolerance	comment[fragment mass tolerance]	12 ppm	derived								legacy_derivation	derived
2	PXD031064-Sample-2	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
2	PXD031064-Sample-2	data_file	comment[data file]	R2.raw	derived								legacy_derivation	derived
2	PXD031064-Sample-2	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
2	PXD031064-Sample-2	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
2	PXD031064-Sample-2	factor_disease	factor value[disease]	mbtps1-knockout	derived								legacy_derivation	derived
