pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD004684	N294-1.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD004684	N294-1.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD004684	N294-1.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD004684	N294-2.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD004684	N294-2.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD004684	N294-2.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD004684	N295-1.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD004684	N295-1.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD004684	N295-1.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD004684	N295-2.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD004684	N295-2.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD004684	N295-2.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD004684	N296-1.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD004684	N296-1.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD004684	N296-1.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD004684	N296-2.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD004684	N296-2.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD004684	N296-2.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD004684	N299-1.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD004684	N299-1.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD004684	N299-1.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD004684	N299-2.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD004684	N299-2.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD004684	N299-2.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD004684	T298-1.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD004684	T298-1.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD004684	T298-1.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD004684	T298-2.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD004684	T298-2.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD004684	T298-2.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD004684	T300-1.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD004684	T300-1.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD004684	T300-1.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD004684	T300-2.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD004684	T300-2.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD004684	T300-2.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD004684	T301-1.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD004684	T301-1.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD004684	T301-1.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD004684	T301-2.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD004684	T301-2.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD004684	T301-2.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD004684	T303-1.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD004684	T303-1.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD004684	T303-1.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD004684	T303-2.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD004684	T303-2.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD004684	T303-2.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
