sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD050400-Sample-1	source_name	source name	PXD050400-Sample-1	derived								legacy_derivation	derived
1	PXD050400-Sample-1	organism	characteristics[organism]	Homo sapiens	biological_agent	the protein search was performed against Homo sapiens database (downloaded from Uniprot) using Proteome Discoverer 2.2.	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived
1	PXD050400-Sample-1	organism_part	characteristics[organism part]	brain	biological_agent	caused GBM radio-sensitization.	LLM_ONLY	0.5					source_precedence:biological_agent	derived
1	PXD050400-Sample-1	disease	characteristics[disease]	gbm	biological_agent	caused GBM radio-sensitization.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD050400-Sample-1	cell_type	characteristics[cell type]	GBM cells, Lung Adenocarcinoma cells, Osteosarcoma cells, HEK293FT cells	biological_agent	In all the cell lines tested, post DSB induction, GCN5 was enriched at DSBs, along with being localized to other areas within the nucleus.	LLM_ONLY	0.5	medium	False	False	GBM cells, Lung Adenocarcinoma cells, Osteosarcoma cells, HEK293FT cells	source_precedence:biological_agent	derived
1	PXD050400-Sample-1	cell_line	characteristics[cell line]	U87MG, LN229, PC9, U2OS, HEK293FT, DIvA	biological_agent	For mass spectrometry, 1.5 mg protein lysates of untreated, irradiated, doxorubicin treated U87MG were taken for immunoprecipitation with 10 µg GCN5 and Rabbit isotype control antibodies.	LLM_ONLY	0.5	medium	False	False	U87MG, LN229, PC9, U2OS, HEK293FT, DIvA	source_precedence:biological_agent	derived
1	PXD050400-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD050400-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD050400-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
1	PXD050400-Sample-1	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
