"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD053088","BiologicalAgent","species","species","Saccharomyces cerevisiae","True"
"PXD053088","BiologicalAgent","tissue","organ","kidney","True"
"PXD053088","BiologicalAgent","cell_type","cell_type","epithelial cell","True"
"PXD053088","BiologicalAgent","disease_state","disease","normal","True"
"PXD053088","BiologicalAgent","sample_source","material_type","whole organism, cell line","True"
"PXD053088","BiologicalAgent","age","age","","False"
"PXD053088","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD053088","BiologicalAgent","BMI","BMI","","False"
"PXD053088","BiologicalAgent","cell_line","cell_line","HEK293T","True"
"PXD053088","BiologicalAgent","sex","sex","","False"
"PXD053088","BiologicalAgent","strain","strain","YER165W, JD1370, YAG1021","True"
"PXD053088","BiologicalAgent","material_type","material_type","whole organism, cell line","True"
"PXD053088","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD053088","TechnicalAgent","acquisition_method","acquisition_method","DDA","True"
"PXD053088","TechnicalAgent","alkylation_reagent","alkylation_reagent","carbamidomethylation","True"
"PXD053088","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD053088","TechnicalAgent","cleavage_agent","cleavage_agent","trypsin, rLys-C","True"
"PXD053088","TechnicalAgent","collision_energy","collision_energy","normalized collision energy of 37%","True"
"PXD053088","TechnicalAgent","enrichment_method","enrichment_method","sucrose density gradient centrifugation (SDGC), size-exclusion chromatography (SEC)","True"
"PXD053088","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD053088","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD053088","TechnicalAgent","instrument","instrument","Orbitrap Fusion Lumos","True"
"PXD053088","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD053088","TechnicalAgent","labeling","label","label-free","True"
"PXD053088","TechnicalAgent","reduction_reagent","reduction_reagent","DTT","True"
"PXD053088","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD053088","ExperimentalDesignAgent","biological_replicate","replicates","3","True"
"PXD053088","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD053088","ExperimentalDesignAgent","experimental_design","experimental_design","comparison of SDGC-SEC vs immunoprecipitation purification and early vs late log phase growth","True"
"PXD053088","ExperimentalDesignAgent","factor_value","factor_value","","False"
"PXD053088","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD053088","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD053088","ExperimentalDesignAgent","number_of_biological_replicates","replicates","3","True"
"PXD053088","ExperimentalDesignAgent","number_of_samples","number_of_samples","4","True"
