"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","inference","error_category","issue_summary","corrected_value"
"PXD037907","","strict","Biological","age","5 and 7 weeks","","low","False","","False","False","False","False","","wrong_value","TYPE CHECK: The candidate value is a time-based age measurement, which matches the definition of the age field.
SOURCE CHECK: The value ""5 and 7 weeks"" appears in the text, but it refers to the nude mice used for the in vivo peritoneal metastasis assay, not the samples analyzed by mass spectrometry.
TRUTH CHECK: The mass spectrometry analysis was performed on cell lysates from OVTW59 cells and purchased extracellular domains of integrins expressed by HEK293 cells; the mice were used for a separate functional assay.
COMPLETENESS CHECK: The value is not applicable to the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD037907","","strict","Biological","cell_line","ES-2, SKOV3, OVTW59, HEK293","","low","False","","False","True","False","False","","wrong_value","TYPE CHECK: The candidate value contains names of immortalized cell lines, which matches the field definition.
SOURCE CHECK: The paper describes two distinct MS experiments: 1) a glycoproteomic analysis using ConA pull-down from OVTW59 cells (specifically mentioned as ""performed LC-MS/MS analysis"" on proteins pulled down from OVTW59 cells), and 2) analysis of the extracellular domains of integrins $\beta1$ and $\beta4$ expressed by HEK293 cells (""analyzed their extracellular domains expressed by HEK293 cells using HCD or EThcTD mass spectrometry""). ES-2 and SKOV3 are used for functional assays (migration, invasion, etc.) and Western blots, but the text does not state they were analyzed by mass spectrometry.
TRUTH CHECK: OVTW59 and HEK293 are correct MS sample sources. ES-2 and SKOV3 are used in the study but not for the MS analysis.
COMPLETENESS CHECK: The full set includes cell lines that were not analyzed by MS, making the extraction inaccurate.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: OVTW59, HEK293","OVTW59, HEK293"
"PXD037907","","strict","Biological","cell_type","ovarian cancer cells","ovarian cancer cells","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value describes a cell type/lineage, which matches the field definition.
SOURCE CHECK: The value comes from the MS experiment context; the paper explicitly states that ""cell lysates were treated with PNGase F... and then performed LC-MS/MS analysis"" using OVTW59 cells, which are identified as human ovarian cancer cells.
TRUTH CHECK: The value is factually correct as the samples analyzed by MS were derived from ovarian cancer cell lines (OVTW59).
COMPLETENESS CHECK: The full set of extracted values correctly identifies the cell type of the material analyzed by mass spectrometry.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037907","","strict","Biological","disease","ovarian cancer","ovarian cancer","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""ovarian cancer"" is a disease state, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned throughout the text as the disease being studied, and the MS samples (OVTW59 cells) are described as ovarian cancer cells.
TRUTH CHECK: The paper explicitly states that the study focuses on ovarian cancer and uses ovarian cancer cell lines for the glycoproteomic analysis.
COMPLETENESS CHECK: The full set contains ""ovarian cancer"", which covers the disease state of the biological material analyzed by MS.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037907","","strict","Biological","organ","ovary","ovary","medium","False","","True","False","False","False","","incomplete","TYPE CHECK: The candidate value ""ovary"" is a valid organ/tissue type.
SOURCE CHECK: The MS samples were derived from OVTW59 cells (ovarian cancer cell line) and HEK293 cells (human embryonic kidney cells).
TRUTH CHECK: While the study focuses on ovarian cancer, the actual MS analysis was performed on OVTW59 cells (ovary origin) and HEK293 cells (kidney origin). ""Ovary"" is correct for the OVTW59 samples.
COMPLETENESS CHECK: The full set only contains ""ovary"", but the paper also used HEK293 cells for MS analysis of integrin domains, meaning ""kidney"" is missing from the set.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: medium
CORRECTED_VALUE: ovary, kidney","ovary, kidney"
"PXD037907","","strict","Biological","sex","Female","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value ""Female"" is the correct category for the sex field.
SOURCE CHECK: The value ""Female"" appears in the ""Peritoneal metastasis assay"" section describing the nude mice used for in vivo experiments, not the biological material analyzed by mass spectrometry (which were OVTW59 and HEK293 cells).
TRUTH CHECK: While the mice were female, the proteomics samples (cell lines) do not have a reported sex in the text.
COMPLETENESS CHECK: The full set contains only a value from an unrelated in vivo assay.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD037907","","strict","Biological","species","Homo sapiens","Homo sapiens","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""Homo sapiens"" is a valid species name.
SOURCE CHECK: The MS analysis was performed on proteins expressed by HEK293 cells and lysates from human ovarian cancer cell lines (OVTW59), both of which are human-derived.
TRUTH CHECK: The paper explicitly mentions ""human ovarian cancer cell lines"" and ""Uniprot human database"" for protein identification.
COMPLETENESS CHECK: The full set contains the only species involved in the MS experiments.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037907","","strict","ExperimentalDesign","factor_value","TMTC1 expression (control, knockdown, overexpression)","TMTC1 expression (control, knockdown, overexpression) | ovarian cancer","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value describes the experimental variable (TMTC1 expression levels) and the specific groups compared, which is a correct category for factor_value.
SOURCE CHECK: The value is derived from the MS experiment context; the paper describes LC-MS/MS analysis of OVTW59 cells transfected with control or TMTC1 siRNA (knockdown) and mentions overexpression in ES-2 cells.
TRUTH CHECK: The value is factually correct as the study explicitly compares control, knockdown (siRNA), and overexpression (plasmid/lentivirus) conditions of TMTC1.
COMPLETENESS CHECK: The full set of extracted values includes both the primary experimental variable (TMTC1 expression) and the disease context (ovarian cancer), covering the experimental design described.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037907","","strict","ExperimentalDesign","factor_value","ovarian cancer","TMTC1 expression (control, knockdown, overexpression) | ovarian cancer","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""ovarian cancer"" is a valid value for a factor (specifically a disease factor).
SOURCE CHECK: The value is present in the text; the proteomics analysis was performed on ovarian cancer cell lines (OVTW59) and proteins expressed in HEK293 cells to study ovarian cancer substrates.
TRUTH CHECK: The study specifically investigates the role of TMTC1 in ovarian cancer.
COMPLETENESS CHECK: The full set of extracted values covers both the disease state and the experimental manipulation (TMTC1 levels), which are the primary axes of the study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037907","","strict","Technical","acquisition_method","data-dependent acquisition","data-dependent acquisition","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a valid acquisition scheme name.
SOURCE CHECK: The value is explicitly stated in the ""LC-MS/MS analysis and database search"" section (""Mass spectrometry analysis was performed in a data-dependent mode"").
TRUTH CHECK: The value is factually correct as described in the paper.
COMPLETENESS CHECK: The full set contains the only acquisition method mentioned in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
