pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD036832	dda/CK_P1909_234.raw	Biological	6	4	1	5	3	0.166667	0.250000	0.200000
PXD036832	dda/CK_P1909_234.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD036832	dda/CK_P1909_234.raw	ExperimentalDesign	5	3	2	3	1	0.400000	0.666667	0.500000
PXD036832	dda/CK_P1909_235.raw	Biological	6	4	1	5	3	0.166667	0.250000	0.200000
PXD036832	dda/CK_P1909_235.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD036832	dda/CK_P1909_235.raw	ExperimentalDesign	5	3	1	4	2	0.200000	0.333333	0.250000
PXD036832	dda/CK_P1909_236.raw	Biological	6	4	1	5	3	0.166667	0.250000	0.200000
PXD036832	dda/CK_P1909_236.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD036832	dda/CK_P1909_236.raw	ExperimentalDesign	5	3	1	4	2	0.200000	0.333333	0.250000
PXD036832	dda/CK_P1909_237.raw	Biological	6	4	1	5	3	0.166667	0.250000	0.200000
PXD036832	dda/CK_P1909_237.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD036832	dda/CK_P1909_237.raw	ExperimentalDesign	5	3	1	4	2	0.200000	0.333333	0.250000
PXD036832	dda/CK_P1909_238.raw	Biological	6	4	1	5	3	0.166667	0.250000	0.200000
PXD036832	dda/CK_P1909_238.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD036832	dda/CK_P1909_238.raw	ExperimentalDesign	5	3	1	4	2	0.200000	0.333333	0.250000
PXD036832	dda/CK_P1909_239.raw	Biological	6	4	1	5	3	0.166667	0.250000	0.200000
PXD036832	dda/CK_P1909_239.raw	Technical	9	5	4	5	1	0.444444	0.800000	0.571429
PXD036832	dda/CK_P1909_239.raw	ExperimentalDesign	5	3	1	4	2	0.200000	0.333333	0.250000
PXD036832	dda/CK_P1909_240.raw	Biological	6	4	1	5	3	0.166667	0.250000	0.200000
PXD036832	dda/CK_P1909_240.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD036832	dda/CK_P1909_240.raw	ExperimentalDesign	5	3	1	4	2	0.200000	0.333333	0.250000
PXD036832	dda/CK_P1909_241.raw	Biological	6	4	1	5	3	0.166667	0.250000	0.200000
PXD036832	dda/CK_P1909_241.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD036832	dda/CK_P1909_241.raw	ExperimentalDesign	5	3	1	4	2	0.200000	0.333333	0.250000
