pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD012255	Phospho_redissolve_final_01.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_01.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_01.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_03.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_03.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_03.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_04.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_04.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_04.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_05.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_05.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_05.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_06.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_06.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_06.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_07.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_07.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_07.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_08.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_08.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_08.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_09.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_09.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_09.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_10.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_10.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_10.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_11.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_11.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_11.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_12.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_12.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_12.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_13.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_13.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_13.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_15.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_15.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_15.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_16.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_16.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_16.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_18.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_18.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_18.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_19.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_19.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_19.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_20.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_20.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_20.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_21.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_21.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_21.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_23.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_23.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_23.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_26.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_26.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_26.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_27.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_27.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_27.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_29.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_29.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_29.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_30.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_30.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_30.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_32.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_32.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_32.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_33.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_33.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_33.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_34.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_34.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_34.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_37.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_37.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_37.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_38.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_38.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_38.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_39.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_39.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_39.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD012255	Phospho_redissolve_final_40.raw	Biological	5	4	4	1	0	0.800000	1.000000	0.888889
PXD012255	Phospho_redissolve_final_40.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD012255	Phospho_redissolve_final_40.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
