"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD025175","","strict","Biological","age","age","2 months","True"
"PXD025175","","strict","Biological","cell_type","cell_type","oligodendrocyte precursor cells, retinal ganglion cells","True"
"PXD025175","","strict","Biological","disease","disease","experimental autoimmune encephalomyelitis","True"
"PXD025175","","strict","Biological","organ","organ","optic nerve","True"
"PXD025175","","strict","Biological","sex","sex","female","True"
"PXD025175","","strict","Biological","species","species","Mus musculus, Homo sapiens, Rattus norvegicus","True"
"PXD025175","","strict","ExperimentalDesign","factor_value","factor_value","recovery response (low-recovery, high-recovery, stay-normal, control no-injection) | experimental autoimmune encephalomyelitis","True"
"PXD025175","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD025175","","strict","ExperimentalDesign","replicates","replicates","3","True"
"PXD025175","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD025175","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD025175","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD025175","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD025175","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","0.02 Da","True"
"PXD025175","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD025175","","strict","Technical","instrument","instrument","Q Exactive","True"
"PXD025175","","strict","Technical","label","label","iTRAQ114 | iTRAQ115 | iTRAQ116 | iTRAQ117","True"
"PXD025175","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD025175","","strict","Technical","modification","modification","Carbamidomethyl (C) | Carbamyl (K) | Methylation (C) | not applicable","True"
"PXD025175","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","10 ppm","True"
"PXD025175","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
