"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD050400","","strict","Biological","cell_line","cell_line","U87MG, LN229, PC9, U2OS, HEK293FT, DIvA","True"
"PXD050400","","strict","Biological","cell_type","cell_type","GBM cells, Lung Adenocarcinoma cells, Osteosarcoma cells, HEK293FT cells","True"
"PXD050400","","strict","Biological","disease","disease","gbm","True"
"PXD050400","","strict","Biological","organ","organ","brain","True"
"PXD050400","","strict","Biological","species","species","Homo sapiens","True"
"PXD050400","","strict","ExperimentalDesign","factor_value","factor_value","treatment (control, IR, doxorubicin) | gbm","True"
"PXD050400","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD050400","","strict","ExperimentalDesign","replicates","replicates","2","True"
"PXD050400","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD050400","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD050400","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD050400","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD050400","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","19 ppm","True"
"PXD050400","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD050400","","strict","Technical","instrument","instrument","Orbitrap Fusion","True"
"PXD050400","","strict","Technical","label","label","label free","True"
"PXD050400","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD050400","","strict","Technical","modification","modification","Carbamidomethyl (C) | ubiquitinylation residue (C) | not applicable","True"
"PXD050400","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6.7 ppm","True"
"PXD050400","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
