"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","repository_origin","inference","error_category","issue_summary","corrected_value"
"PXD037474","","strict","Biological","cell_type","gametocytes","gametocytes","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""gametocytes"" describes a specific cell type/stage of the parasite.
SOURCE CHECK: The value comes directly from the MS experiment context; the text states ""we immunoprecipitated endogenously expressed Pbkinesin-8B-GFP from parasite lysate... specifically, we used lysates of P. berghei gametocytes"".
TRUTH CHECK: The value is factually correct as the biological material analyzed by mass spectrometry was derived from P. berghei gametocytes.
COMPLETENESS CHECK: The full set contains the only cell type mentioned as the source for the MS analysis.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","Biological","species","Plasmodium berghei","Plasmodium berghei","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a scientific name of an organism, which matches the species field definition.
SOURCE CHECK: The value is present in the text; the mass spectrometry analysis was performed on lysates of P. berghei gametocytes.
TRUTH CHECK: The text explicitly states that ""endogenously expressed Pbkinesin-8B-GFP from parasite lysate"" (where Pb refers to P. berghei) was analyzed by mass spectrometry.
COMPLETENESS CHECK: The full set contains the only species used for the proteomics experiment described in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","ExperimentalDesign","factor_value","expression (kinesin-8G-GFP, GFP-only control)","expression (kinesin-8G-GFP, GFP-only control)","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value describes the experimental groups (genotypes/constructs) being compared, which is a correct category for factor_value.
SOURCE CHECK: The value is derived from the ""Purification of gametocytes"" section, which describes the source material for the immunoprecipitation and mass spectrometry experiment.
TRUTH CHECK: The paper explicitly mentions the use of ""kinesin-8G-GFP"" and ""GFP-only expressing controls"" for the purification of gametocytes used in the MS analysis.
COMPLETENESS CHECK: The full set captures the primary contrast used in the proteomics experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","Technical","acquisition_method","data-dependent acquisition","data-dependent acquisition","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""data-dependent acquisition"" is a valid MS acquisition scheme.
SOURCE CHECK: The paper describes ""Survey scans... performed at 120 K resolution... Tandem MS was performed by isolation... HCD fragmentation... The instrument was run in top speed mode"", which describes a standard data-dependent acquisition (DDA) workflow.
TRUTH CHECK: The description of survey scans followed by the selection of precursors for MS2 (top speed mode) is the definition of data-dependent acquisition.
COMPLETENESS CHECK: The full set contains the only acquisition method used for the MS experiment described.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","Technical","alkylation_reagent","chloroacetamide","chloroacetamide","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a chemical reagent used for alkylation, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Immunoprecipitation and mass spectrometry"" section (""40 mM 2-chloroacetamide (CAA)"") as part of the sample preparation for the LC-MS/MS analysis.
TRUTH CHECK: The paper explicitly states that 2-chloroacetamide (CAA) was used for the alkylation step of the proteomics samples.
COMPLETENESS CHECK: The full set of extracted values contains the only alkylation reagent mentioned in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","Technical","cleavage_agent","Trypsin","Trypsin","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""Trypsin"" is a protease, which matches the definition of a cleavage agent.
SOURCE CHECK: The value is explicitly mentioned in the ""Immunoprecipitation and mass spectrometry"" section: ""Proteins bound to the GFP-Trap®_A beads were digested using trypsin"".
TRUTH CHECK: The value is factually correct as per the text.
COMPLETENESS CHECK: The full set contains ""Trypsin"", which is the only cleavage agent mentioned for the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","Technical","fragmentation","beam-type collision-induced dissociation","beam-type collision-induced dissociation","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value describes a fragmentation method, which matches the field definition.
SOURCE CHECK: The paper explicitly mentions ""HCD fragmentation"" in the ""Immunoprecipitation and mass spectrometry"" section.
TRUTH CHECK: ""HCD"" (Higher-energy Collisional Dissociation) is a specific form of beam-type collision-induced dissociation; however, the paper uses the term ""HCD"". While technically a synonym in a broad sense, the standard abbreviation used in the text is ""HCD"".
COMPLETENESS CHECK: The full set contains only this value, which covers the fragmentation method described.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","Technical","instrument","Orbitrap Fusion","Orbitrap Fusion","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a mass spectrometer model, which matches the definition of the instrument field.
SOURCE CHECK: The value is explicitly mentioned in the ""Immunoprecipitation and mass spectrometry"" section, where it states the samples were ""analysed on a Thermo Orbitrap Fusion"".
TRUTH CHECK: The value is factually correct as per the text.
COMPLETENESS CHECK: The full set contains the only mass spectrometer mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","Technical","label","label free","label free","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""label free"" belongs to the category of labeling methods.
SOURCE CHECK: The paper describes an LC-MS/MS experiment on immunoprecipitated proteins but does not mention any isobaric, metabolic, or chemical labeling (such as TMT, SILAC, or iTRAQ).
TRUTH CHECK: Since no labeling method is described, ""label-free"" is the correct safe default.
COMPLETENESS CHECK: The full set contains only this value, which is exhaustive for the described experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","Technical","mass_analyzer","Orbitrap","Orbitrap","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""Orbitrap"" is a valid mass analyzer type.
SOURCE CHECK: The paper states the peptides were analysed on a ""Thermo Orbitrap Fusion"", which is the instrument used for the MS experiment.
TRUTH CHECK: The value is factually correct as the instrument model explicitly contains ""Orbitrap"".
COMPLETENESS CHECK: The full set contains the primary mass analyzer used for the experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
