pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD009815	QEKAC160601_02.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_02.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_02.raw	ExperimentalDesign	4	2	1	3	1	0.250000	0.500000	0.333333
PXD009815	QEKAC160601_04.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_04.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_04.raw	ExperimentalDesign	4	2	1	3	1	0.250000	0.500000	0.333333
PXD009815	QEKAC160601_06.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_06.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_06.raw	ExperimentalDesign	4	2	1	3	1	0.250000	0.500000	0.333333
PXD009815	QEKAC160601_08.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_08.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_08.raw	ExperimentalDesign	4	2	1	3	1	0.250000	0.500000	0.333333
PXD009815	QEKAC160601_10.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_10.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_10.raw	ExperimentalDesign	4	2	1	3	1	0.250000	0.500000	0.333333
PXD009815	QEKAC160601_113.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_113.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_113.raw	ExperimentalDesign	4	2	2	2	0	0.500000	1.000000	0.666667
PXD009815	QEKAC160601_115.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_115.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_115.raw	ExperimentalDesign	4	2	2	2	0	0.500000	1.000000	0.666667
PXD009815	QEKAC160601_117.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_117.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_117.raw	ExperimentalDesign	4	2	2	2	0	0.500000	1.000000	0.666667
PXD009815	QEKAC160601_119.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_119.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_119.raw	ExperimentalDesign	4	2	2	2	0	0.500000	1.000000	0.666667
PXD009815	QEKAC160601_12.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_12.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_12.raw	ExperimentalDesign	4	2	1	3	1	0.250000	0.500000	0.333333
PXD009815	QEKAC160601_121.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_121.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_121.raw	ExperimentalDesign	4	2	2	2	0	0.500000	1.000000	0.666667
PXD009815	QEKAC160601_123.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_123.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_123.raw	ExperimentalDesign	4	2	2	2	0	0.500000	1.000000	0.666667
PXD009815	QEKAC160601_125.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_125.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_125.raw	ExperimentalDesign	4	2	2	2	0	0.500000	1.000000	0.666667
PXD009815	QEKAC160601_127.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_127.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_127.raw	ExperimentalDesign	4	2	2	2	0	0.500000	1.000000	0.666667
PXD009815	QEKAC160601_129.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_129.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_129.raw	ExperimentalDesign	4	2	2	2	0	0.500000	1.000000	0.666667
PXD009815	QEKAC160601_131.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_131.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_131.raw	ExperimentalDesign	4	2	2	2	0	0.500000	1.000000	0.666667
PXD009815	QEKAC160601_14.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_14.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_14.raw	ExperimentalDesign	4	2	1	3	1	0.250000	0.500000	0.333333
PXD009815	QEKAC160601_16.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_16.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_16.raw	ExperimentalDesign	4	2	1	3	1	0.250000	0.500000	0.333333
PXD009815	QEKAC160601_18.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_18.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_18.raw	ExperimentalDesign	4	2	1	3	1	0.250000	0.500000	0.333333
PXD009815	QEKAC160601_20.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_20.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_20.raw	ExperimentalDesign	4	2	1	3	1	0.250000	0.500000	0.333333
PXD009815	QEKAC160601_31.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_31.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_31.raw	ExperimentalDesign	4	2	1	3	1	0.250000	0.500000	0.333333
PXD009815	QEKAC160601_34.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_34.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_34.raw	ExperimentalDesign	4	2	1	3	1	0.250000	0.500000	0.333333
PXD009815	QEKAC160601_36.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_36.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_36.raw	ExperimentalDesign	4	2	1	3	1	0.250000	0.500000	0.333333
PXD009815	QEKAC160601_38.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_38.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_38.raw	ExperimentalDesign	4	2	1	3	1	0.250000	0.500000	0.333333
PXD009815	QEKAC160601_40.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_40.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
PXD009815	QEKAC160601_40.raw	ExperimentalDesign	4	2	1	3	1	0.250000	0.500000	0.333333
PXD009815	QEKAC160601_42.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_42.raw	Technical	13	8	6	7	2	0.461538	0.750000	0.571429
