"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD019412","BiologicalAgent","species","species","Arabidopsis thaliana","True"
"PXD019412","BiologicalAgent","tissue","organ","plantlets","True"
"PXD019412","BiologicalAgent","cell_type","cell_type","","False"
"PXD019412","BiologicalAgent","disease_state","disease","ALA10-GFP overexpressing","True"
"PXD019412","BiologicalAgent","sample_source","material_type","tissue","True"
"PXD019412","BiologicalAgent","age","age","10-day","True"
"PXD019412","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD019412","BiologicalAgent","BMI","BMI","","False"
"PXD019412","BiologicalAgent","cell_line","cell_line","","False"
"PXD019412","BiologicalAgent","sex","sex","","False"
"PXD019412","BiologicalAgent","strain","strain","Col-0","True"
"PXD019412","BiologicalAgent","material_type","material_type","tissue","True"
"PXD019412","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD019412","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD019412","TechnicalAgent","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD019412","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD019412","TechnicalAgent","cleavage_agent","cleavage_agent","trypsin","True"
"PXD019412","TechnicalAgent","collision_energy","collision_energy","nce = 30","True"
"PXD019412","TechnicalAgent","enrichment_method","enrichment_method","GFP-affinity","True"
"PXD019412","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD019412","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD019412","TechnicalAgent","instrument","instrument","Q Exactive Plus","True"
"PXD019412","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD019412","TechnicalAgent","labeling","label","label-free","True"
"PXD019412","TechnicalAgent","reduction_reagent","reduction_reagent","DTT","True"
"PXD019412","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD019412","ExperimentalDesignAgent","biological_replicate","replicates","","False"
"PXD019412","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD019412","ExperimentalDesignAgent","experimental_design","experimental_design","","False"
"PXD019412","ExperimentalDesignAgent","factor_value","factor_value","","False"
"PXD019412","ExperimentalDesignAgent","number_of_fractions","fractions","","False"
"PXD019412","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD019412","ExperimentalDesignAgent","number_of_biological_replicates","replicates","","False"
"PXD019412","ExperimentalDesignAgent","number_of_samples","number_of_samples","","False"
