sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD044760-Sample-1	source_name	source name	PXD044760-Sample-1	derived								legacy_derivation	derived
1	PXD044760-Sample-1	organism	characteristics[organism]	Homo sapiens	biological_agent	Raw files from the LC-MS analysis were imported into Proteome Discoverer 2.3 (Thermo Fisher Scientific) using the Sequest HT search engine against the UniProt Homo sapiens database (downloaded on 27 April 2023).	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived
1	PXD044760-Sample-1	organism_part	characteristics[organism part]	ovary	biological_agent	By conjugating His-tagged-NEDD8 in SKOV3 ovarian cancer cells with and without insulin treatment, we identified differentially expressed proteins (DEPs)	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD044760-Sample-1	disease	characteristics[disease]	ovarian cancer	biological_agent	By conjugating His-tagged-NEDD8 in SKOV3 ovarian cancer cells with and without insulin treatment, we identified differentially expressed proteins (DEPs)	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD044760-Sample-1	cell_type	characteristics[cell type]	epithelial cell	biological_agent	By conjugating His-tagged-NEDD8 in SKOV3 ovarian cancer cells with and without insulin treatment, we identified differentially expressed proteins (DEPs)	LLM_ONLY	0.5					source_precedence:biological_agent	derived
1	PXD044760-Sample-1	cell_line	characteristics[cell line]	SKOV3, U373, RCC4, HEK293	biological_agent	By conjugating His-tagged-NEDD8 in SKOV3 ovarian cancer cells with and without insulin treatment, we identified differentially expressed proteins (DEPs)	LLM_ONLY	0.5	medium	False	False	SKOV3, U373, RCC4, HEK293	source_precedence:biological_agent	derived
1	PXD044760-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD044760-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD044760-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
1	PXD044760-Sample-1	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD044760-Sample-1	instrument	comment[instrument]	NT=Q Exactive Plus;AC=MS:1002634	runassessor								source_precedence:runassessor	derived
1	PXD044760-Sample-1	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
