"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD048451","BiologicalAgent","species","species","Homo sapiens","True"
"PXD048451","BiologicalAgent","tissue","organ","liver","True"
"PXD048451","BiologicalAgent","cell_type","cell_type","cholangiocyte","True"
"PXD048451","BiologicalAgent","disease_state","disease","intrahepatic cholangiocarcinoma","True"
"PXD048451","BiologicalAgent","sample_source","material_type","ascites","True"
"PXD048451","BiologicalAgent","age","age","","False"
"PXD048451","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","liver","True"
"PXD048451","BiologicalAgent","BMI","BMI","","False"
"PXD048451","BiologicalAgent","cell_line","cell_line","Hucct1","True"
"PXD048451","BiologicalAgent","sex","sex","male","True"
"PXD048451","BiologicalAgent","strain","strain","","False"
"PXD048451","BiologicalAgent","material_type","material_type","ascites","True"
"PXD048451","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD048451","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD048451","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD048451","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD048451","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD048451","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD048451","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD048451","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD048451","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD048451","TechnicalAgent","instrument","instrument","Q Exactive","True"
"PXD048451","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD048451","TechnicalAgent","labeling","label","label-free","True"
"PXD048451","TechnicalAgent","reduction_reagent","reduction_reagent","","False"
"PXD048451","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD048451","ExperimentalDesignAgent","biological_replicate","replicates","Hucct1 cell line | 1","True"
"PXD048451","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD048451","ExperimentalDesignAgent","experimental_design","experimental_design","CK19 immunoprecipitation vs IgG control","True"
"PXD048451","ExperimentalDesignAgent","factor_value","factor_value","IP target (IgG, CK19)","True"
"PXD048451","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD048451","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD048451","ExperimentalDesignAgent","number_of_biological_replicates","replicates","Hucct1 cell line | 1","True"
"PXD048451","ExperimentalDesignAgent","number_of_samples","number_of_samples","2","True"
