"paper_id","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","issue_summary","corrected_value"
"PXD019394","Biological","age","three-week-old","three-week-old","high","False","","True","True","False","TYPE CHECK: The candidate value ""three-week-old"" is a valid representation of age.
SOURCE CHECK: The value is explicitly stated in the results and methods sections as the age of the mice from which the organs analyzed by mass spectrometry were harvested.
TRUTH CHECK: The value is factually correct according to the paper text.
COMPLETENESS CHECK: The full set of extracted values contains the only age mentioned for the samples, which is sufficient per the field definition.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD019394","Biological","disease","normal","normal","high","False","","True","True","False","TYPE CHECK: The candidate value ""normal"" is a valid category for the disease field.
SOURCE CHECK: The paper describes a baseline atlas of mouse protein phosphorylation across nine tissues without any mention of disease models or pathologies; therefore, the ""healthy"" safe default applies.
TRUTH CHECK: The subjects are healthy three-week-old mice used to establish a reference atlas.
COMPLETENESS CHECK: The full set contains the single correct safe default for a non-disease study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD019394","Biological","organ","brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis","brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis","high","False","","True","True","False","TYPE CHECK: The candidate value is a list of organs, which matches the definition for the 'organ' field.
SOURCE CHECK: The values are explicitly listed in the ""RESULTS"" and ""EXPERIMENTAL PROCEDURES"" sections as the organs harvested for the proteomic and phosphoproteomic analyses.
TRUTH CHECK: The list accurately reflects the nine mouse tissues analyzed by mass spectrometry in the study.
COMPLETENESS CHECK: The full set of extracted values covers all nine organs mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD019394","Biological","sex","male","male","high","False","","True","True","False","TYPE CHECK: The candidate value ""male"" is a valid category for the sex field.
SOURCE CHECK: The value is explicitly stated in the text (""three-week-old male Swiss-Webster mice"") in the context of the animals from which the tissues analyzed by MS were harvested.
TRUTH CHECK: The value is factually correct according to the paper.
COMPLETENESS CHECK: The full set contains the only sex mentioned for the experimental subjects.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD019394","Biological","species","mus musculus","mus musculus","high","False","","True","True","False","TYPE CHECK: The candidate value is a scientific name for an organism, which matches the species field definition.
SOURCE CHECK: The paper explicitly states that organs were harvested from ""Swiss-Webster mice"" and refers to the ""mouse protein phosphorylation"" atlas.
TRUTH CHECK: ""Mus musculus"" is the scientific name for the mouse, and the paper describes a study on mouse tissues.
COMPLETENESS CHECK: The full set contains the single correct species described in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD019394","ExperimentalDesign","factor_value","tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)","tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis) | normal","high","False","","True","True","False","TYPE CHECK: The candidate value describes the experimental factor (tissue) and its specific values, which fits the definition of factor_value.
SOURCE CHECK: The tissues listed (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, and testis) are explicitly stated as the organs harvested and analyzed by mass spectrometry.
TRUTH CHECK: The list of tissues is factually correct according to the ""Results"" and ""Methods"" sections.
COMPLETENESS CHECK: The full set of extracted values includes the tissue types and a ""normal"" status (safe default for disease), which comprehensively covers the experimental variables described.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD019394","ExperimentalDesign","factor_value","normal","tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis) | normal","high","False","","True","True","False","TYPE CHECK: The candidate value ""normal"" is a valid representation of a biological state (disease/health status) for a factor_value.
SOURCE CHECK: The paper describes a survey of healthy mouse tissues (""three-week-old male Swiss-Webster mice"") without any mention of disease or pathology.
TRUTH CHECK: According to the ""safe defaults"" rule, ""normal"", ""healthy"", or ""disease free"" are correct when subjects are healthy or not part of a disease study.
COMPLETENESS CHECK: The full set of extracted values includes both the primary experimental variable (tissue type) and the health status (normal), covering the experimental design.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD019394","ExperimentalDesign","fractions","1","","low","False","","False","False","False","TYPE CHECK: The candidate value is a numeric count, which is the correct category for the fractions field.
SOURCE CHECK: The paper mentions that phosphopeptides were ""fractionated via strong cation exchange chromatography,"" but it does not specify the exact number of fractions generated per sample.
TRUTH CHECK: Since the paper explicitly states that fractionation occurred (""fractionated via strong cation exchange chromatography""), the value ""1"" (which is the safe default for when NO fractionation occurred) is factually incorrect.
COMPLETENESS CHECK: The full set contains only ""1"", which is incorrect because fractionation is explicitly mentioned.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD019394","ExperimentalDesign","replicates","9","","low","False","","False","False","False","TYPE CHECK: The candidate value is a numeric count, which is the correct category for the replicates field.
SOURCE CHECK: The value ""9"" refers to the number of different organs (tissues) harvested, not the number of biological replicates per condition/tissue.
TRUTH CHECK: The paper states ""9 organs were harvested,"" but it does not mention multiple biological replicates (different mice) per tissue; rather, it describes analyzing samples ""in duplicate"" (technical replicates) or ""once"".
COMPLETENESS CHECK: The full set contains only the number of tissues, which is a different concept from biological replicates.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: 1","1"
"PXD019394","ExperimentalDesign","technical_replicates","2","2","high","False","","True","True","False","TYPE CHECK: The candidate value is a numeric count, which is the correct category for technical replicates.
SOURCE CHECK: The paper states that ""Samples enriched with phosphopeptides (24 per tissue) were analyzed in duplicate"", which indicates two technical replicates for those samples.
TRUTH CHECK: The value ""2"" correctly reflects the ""analyzed in duplicate"" statement in the text.
COMPLETENESS CHECK: The full set contains the value ""2"", which accurately captures the replication described for the phosphopeptide samples.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD019394","Technical","acquisition_method","data-dependent acquisition","data-dependent acquisition","high","False","","True","True","False","TYPE CHECK: The candidate value ""data-dependent acquisition"" is a valid acquisition scheme name.
SOURCE CHECK: The paper does not explicitly use the phrase ""data-dependent acquisition"", but it describes using ""Sequest"" for peptide identification and ""target-decoy"" filtering on an LTQ-Orbitrap/Velos, which is the standard workflow for DDA; however, the instructions state that acquisition_method may be reasonably inferable from the experimental context.
TRUTH CHECK: The use of an LTQ-Orbitrap with Sequest search is characteristic of data-dependent acquisition (DDA).
COMPLETENESS CHECK: The full set contains only this value, which is the only acquisition method implied for the experiments described.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD019394","Technical","fragment_mass_tolerance","-0.448627 ppm","","low","False","","False","False","True","TYPE CHECK: The candidate value is a numeric mass tolerance value, which is the correct category for this field.
SOURCE CHECK: The value ""-0.448627 ppm"" does not appear anywhere in the provided paper text.
TRUTH CHECK: The value is not present in the text and therefore cannot be verified as factually correct.
COMPLETENESS CHECK: The full set contains only this hallucinated value; the paper does not explicitly state the fragment mass tolerance.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD019394","Technical","fragmentation","collision-induced dissociation","","low","False","","False","False","True","TYPE CHECK: The candidate value is a fragmentation method, which matches the field definition.
SOURCE CHECK: The paper mentions the use of ""LTQ-Orbitrap"" and ""LTQ-Velos-Orbitrap"" mass spectrometers; these instruments typically use collision-induced dissociation (CID), but the text does not explicitly name the fragmentation method.
TRUTH CHECK: The term ""collision-induced dissociation"" does not appear in the provided text.
COMPLETENESS CHECK: The full set contains only this value, but it is not supported by the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD019394","Technical","instrument","LTQ-Orbitrap, LTQ-Velos-Orbitrap","LTQ-Orbitrap, LTQ-Velos-Orbitrap","high","False","","True","True","False","TYPE CHECK: The candidate value consists of mass spectrometer models, which matches the definition.
SOURCE CHECK: The values are explicitly mentioned in the ""Phosphopeptide Enrichment and Mass Spectrometry"" and ""Protein Isolation and Mass Spectrometry"" sections of the methods.
TRUTH CHECK: The paper states phosphopeptides were analyzed on an ""LTQ-Orbitrap"" and proteins were analyzed on an ""LTQ-Velos-Orbitrap"".
COMPLETENESS CHECK: The full set captures both instruments used for the different parts of the experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
