"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD009815","","strict","Biological","species","species","Saccharomyces cerevisiae","True"
"PXD009815","","strict","ExperimentalDesign","factor_value","factor_value","UPS1 spike concentration (0.01, 0.05, 0.1, 0.250, 0.5, 1, 5, 10, 25, 50 fmol)","True"
"PXD009815","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD009815","","strict","ExperimentalDesign","replicates","replicates","4","True"
"PXD009815","","strict","ExperimentalDesign","technical_replicates","technical_replicates","4","True"
"PXD009815","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD009815","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD009815","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD009815","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","8 ppm","True"
"PXD009815","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD009815","","strict","Technical","instrument","instrument","Q Exactive Plus","True"
"PXD009815","","strict","Technical","label","label","label free","True"
"PXD009815","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD009815","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M)","True"
"PXD009815","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6 ppm","True"
"PXD009815","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
