"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD056565","","strict","Biological","cell_line","cell_line","H1299, A549, BEAS-2B, MCF7, HLE, H23, HCC827, H358, PC9, H1975","True"
"PXD056565","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD056565","","strict","Biological","disease","disease","lung adenocarcinoma","True"
"PXD056565","","strict","Biological","organ","organ","lung","True"
"PXD056565","","strict","Biological","species","species","Homo sapiens","True"
"PXD056565","","strict","ExperimentalDesign","factor_value","factor_value","transfection (Vector, PSAT1), drug treatment (TSA, NAM, MG132, CQ, IU1, DDP, PTX), gene overexpression/knockdown (HDAC7, USP14, UBE4B), cell type (A549, H1299, BEAS-2B, MCF7, HLE) | lung adenocarcinoma","True"
"PXD056565","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD056565","","strict","ExperimentalDesign","replicates","replicates","3","True"
"PXD056565","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD056565","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD056565","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD056565","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","10 ppm","True"
"PXD056565","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD056565","","strict","Technical","instrument","instrument","Q Exactive","True"
"PXD056565","","strict","Technical","label","label","label free","True"
"PXD056565","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD056565","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M) | Gln->Trp substitution (Q)","True"
"PXD056565","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
