pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD009630	151007_MM_6_01.raw	Biological	5	4	1	4	3	0.200000	0.250000	0.222222
PXD009630	151007_MM_6_01.raw	Technical	11	9	9	2	0	0.818182	1.000000	0.900000
PXD009630	151007_MM_6_01.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD009630	151019_MM_13_01.raw	Biological	5	4	1	4	3	0.200000	0.250000	0.222222
PXD009630	151019_MM_13_01.raw	Technical	11	9	9	2	0	0.818182	1.000000	0.900000
PXD009630	151019_MM_13_01.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD009630	151019_MM_3_01.raw	Biological	5	4	1	4	3	0.200000	0.250000	0.222222
PXD009630	151019_MM_3_01.raw	Technical	11	9	9	2	0	0.818182	1.000000	0.900000
PXD009630	151019_MM_3_01.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD009630	151019_MM_5_01.raw	Biological	5	4	1	4	3	0.200000	0.250000	0.222222
PXD009630	151019_MM_5_01.raw	Technical	11	9	9	2	0	0.818182	1.000000	0.900000
PXD009630	151019_MM_5_01.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD009630	151106_MM_21_02.raw	Biological	5	4	1	4	3	0.200000	0.250000	0.222222
PXD009630	151106_MM_21_02.raw	Technical	11	9	9	2	0	0.818182	1.000000	0.900000
PXD009630	151106_MM_21_02.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD009630	151106_MM_32_02.raw	Biological	5	4	1	4	3	0.200000	0.250000	0.222222
PXD009630	151106_MM_32_02.raw	Technical	11	9	9	2	0	0.818182	1.000000	0.900000
PXD009630	151106_MM_32_02.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD009630	151106_MM_43_03.raw	Biological	5	4	1	4	3	0.200000	0.250000	0.222222
PXD009630	151106_MM_43_03.raw	Technical	11	9	9	2	0	0.818182	1.000000	0.900000
