sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state	source records
1	PXD033536-Sample-1	source_name	source name	PXD033536-Sample-1	derived								legacy_derivation	derived	[]
1	PXD033536-Sample-1	organism	characteristics[organism]	Homo sapiens, Mus musculus, Rattus norvegicus	biological_agent	human umbilical cord blood-derived erythroid progenitor 2 (HUDEP-2) cells	AGREE	0.9999924898147584	medium	False	False	Homo sapiens, Mus musculus, Rattus norvegicus	source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": ""Homo sapiens"", ""metadata"": {""source_field"": ""species""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""Homo sapiens""}]"
1	PXD033536-Sample-1	organism_part	characteristics[organism part]	blood	biological_agent	human umbilical cord blood-derived erythroid progenitor 2 (HUDEP-2) cells	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""tissue""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""blood""}]"
1	PXD033536-Sample-1	cell_type	characteristics[cell type]	erythroid progenitor	biological_agent	human umbilical cord blood-derived erythroid progenitor 2 (HUDEP-2) cells	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""cell_type""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""erythroid progenitor""}]"
1	PXD033536-Sample-1	cell_line	characteristics[cell line]	HUDEP-2	biological_agent	human umbilical cord blood-derived erythroid progenitor 2 (HUDEP-2) cells	LLM_ONLY	0.5	medium	False	False	HUDEP-2, HiDEP-1, H9c2, HEK293T, PLAT-E	source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""cell_line""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""HUDEP-2""}]"
1	PXD033536-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived	[]
1	PXD033536-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived	[]
1	PXD033536-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_path"": ""runAssessor.files.PXD033536/210305_QE_18_152_Shirai_HUDEP_HbFI_2uL.mzML.spectra_stats.acquisition_type""}, ""scope"": ""assay"", ""source"": ""runassessor"", ""value"": ""DDA""}]"
1	PXD033536-Sample-1	instrument	comment[instrument]	Q Exactive, TSQ-Vantage EMR	runassessor				medium	False	False	Q Exactive, TSQ-Vantage EMR	source_precedence:runassessor	derived	"[{""cv_accession"": ""MS:1001911"", ""cv_name"": ""Q Exactive"", ""metadata"": {""source_path"": ""runAssessor.files.PXD033536/210305_QE_18_152_Shirai_HUDEP_HbFI_2uL.mzML.instrument_model.name""}, ""scope"": ""assay"", ""source"": ""runassessor"", ""value"": ""Q Exactive""}, {""cv_accession"": null, ""cv_name"": null, ""metadata"": {}, ""scope"": ""study"", ""source"": ""technical_agent"", ""value"": ""Q Exactive""}]"
1	PXD033536-Sample-1	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_path"": ""runAssessor.files.PXD033536/210305_QE_18_152_Shirai_HUDEP_HbFI_2uL.mzML.spectra_stats.fragmentation_type""}, ""scope"": ""assay"", ""source"": ""runassessor"", ""value"": ""HR_HCD""}]"
