"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD003209","Biological","cell_line","cell_line","HeLa, HEK293T","True"
"PXD003209","Biological","cell_type","cell_type","epithelial cell","True"
"PXD003209","Biological","disease","disease","cervical adenocarcinoma","True"
"PXD003209","Biological","organ","organ","cervix","True"
"PXD003209","Biological","species","species","homo sapiens, mus musculus","True"
"PXD003209","ExperimentalDesign","factor_value","factor_value","cell type (HeLa), isolation method (ExtraPEG 8% PEG + wash) | cervical adenocarcinoma","True"
"PXD003209","ExperimentalDesign","fractions","fractions","1","True"
"PXD003209","ExperimentalDesign","replicates","replicates","1","True"
"PXD003209","ExperimentalDesign","technical_replicates","technical_replicates","3","True"
"PXD003209","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD003209","Technical","fragment_mass_tolerance","fragment_mass_tolerance","-0.274202 ppm","True"
"PXD003209","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD003209","Technical","instrument","instrument","LTQ Orbitrap Velos","True"
"PXD003209","Technical","label","label","label free","True"
"PXD003209","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD003209","Technical","precursor_mass_tolerance","precursor_mass_tolerance","8.8 ppm","True"
