pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD000651	HV_map_A1.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A1.raw	Technical	7	7	1	6	6	0.142857	0.142857	0.142857
PXD000651	HV_map_A1.raw	ExperimentalDesign	5	2	2	3	0	0.400000	1.000000	0.571429
PXD000651	HV_map_A10.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A10.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A10.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A11.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A11.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A11.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A12.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A12.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A12.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A14.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A14.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A14.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A15ny.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A15ny.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A15ny.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A16ny.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A16ny.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A16ny.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A17conc.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A17conc.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A17conc.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A18ny.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A18ny.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A18ny.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A19.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A19.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A19.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A2.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A2.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A2.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A20.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A20.raw	Technical	7	7	1	6	6	0.142857	0.142857	0.142857
PXD000651	HV_map_A20.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A21.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A21.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A21.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A22.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A22.raw	Technical	7	7	1	6	6	0.142857	0.142857	0.142857
PXD000651	HV_map_A22.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A24.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A24.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A24.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A25.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A25.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A25.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A26.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A26.raw	Technical	7	7	1	6	6	0.142857	0.142857	0.142857
PXD000651	HV_map_A26.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A27.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A27.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A27.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A28.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A28.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A28.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A3.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A3.raw	Technical	7	7	1	6	6	0.142857	0.142857	0.142857
PXD000651	HV_map_A3.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A30.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A30.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A30.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A31.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A31.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A31.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A32.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A32.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A32.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A33ny.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A33ny.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A33ny.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A34ny.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A34ny.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A34ny.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A35.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A35.raw	Technical	7	7	1	6	6	0.142857	0.142857	0.142857
PXD000651	HV_map_A35.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A36.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A36.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A36.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A5.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A5.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A5.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A6.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A6.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A6.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000651	HV_map_A8.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000651	HV_map_A8.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000651	HV_map_A8.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
