"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD026142","","strict","Biological","cell_type","cell_type","hematopoietic cells, 21 cell types","True"
"PXD026142","","strict","Biological","disease","disease","normal, acute rejection","True"
"PXD026142","","strict","Biological","organ","organ","blood, bone marrow","True"
"PXD026142","","strict","Biological","species","species","Homo sapiens","True"
"PXD026142","","strict","ExperimentalDesign","factor_value","factor_value","cell type (21 cell types and plasma) | normal, acute rejection","True"
"PXD026142","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD026142","","strict","ExperimentalDesign","replicates","replicates","22","True"
"PXD026142","","strict","ExperimentalDesign","technical_replicates","technical_replicates","5","True"
"PXD026142","","strict","Technical","acquisition_method","acquisition_method","data-independent acquisition","True"
"PXD026142","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD026142","","strict","Technical","instrument","instrument","Orbitrap Elite","True"
"PXD026142","","strict","Technical","label","label","label free","True"
"PXD026142","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD026142","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6 ppm","True"
