"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD000651","","strict","Biological","disease","disease","normal","True"
"PXD000651","","strict","Biological","organ","organ","cerebrospinal fluid, plasma","True"
"PXD000651","","strict","Biological","species","species","Homo sapiens","True"
"PXD000651","","strict","ExperimentalDesign","factor_value","factor_value","fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture) | normal","True"
"PXD000651","","strict","ExperimentalDesign","fractions","fractions","142","True"
"PXD000651","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD000651","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD000651","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD000651","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","0.7 Da","True"
"PXD000651","","strict","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD000651","","strict","Technical","instrument","instrument","Orbitrap Velos Pro","True"
"PXD000651","","strict","Technical","label","label","label free","True"
"PXD000651","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD000651","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","10 ppm","True"
