"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD012986","","strict","Biological","cell_line","cell_line","C2C12","True"
"PXD012986","","strict","Biological","cell_type","cell_type","myoblast","True"
"PXD012986","","strict","Biological","disease","disease","normal","True"
"PXD012986","","strict","Biological","organ","organ","muscle","True"
"PXD012986","","strict","Biological","species","species","Mus musculus","True"
"PXD012986","","strict","ExperimentalDesign","factor_value","factor_value","spike-in concentration (1.25 to 125 nm) | normal","True"
"PXD012986","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD012986","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD012986","","strict","Technical","instrument","instrument","Q Exactive HF","True"
"PXD012986","","strict","Technical","label","label","label free","True"
"PXD012986","","strict","Technical","modification","modification","Gln->pyro-Glu | Ammonia-loss | Ammonium | Deamidated | Carbamidomethyl | Oxidation","True"
"PXD012986","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
