"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD013523","","strict","Biological","disease","disease","papillary renal cell carcinoma, healthy","True"
"PXD013523","","strict","Biological","organ","organ","kidney","True"
"PXD013523","","strict","Biological","species","species","Homo sapiens","True"
"PXD013523","","strict","ExperimentalDesign","factor_value","factor_value","tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney) | papillary renal cell carcinoma, healthy","True"
"PXD013523","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD013523","","strict","ExperimentalDesign","replicates","replicates","19","True"
"PXD013523","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD013523","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD013523","","strict","Technical","alkylation_reagent","alkylation_reagent","chloroacetamide","True"
"PXD013523","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD013523","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","20 ppm","True"
"PXD013523","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD013523","","strict","Technical","instrument","instrument","Q Exactive HF","True"
"PXD013523","","strict","Technical","label","label","label free","True"
"PXD013523","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD013523","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M)","True"
"PXD013523","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","4.5 ppm","True"
"PXD013523","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
