"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD069044","","strict","Biological","cell_line","cell_line","NKYS","True"
"PXD069044","","strict","Biological","cell_type","cell_type","NK-cells","True"
"PXD069044","","strict","Biological","disease","disease","normal","True"
"PXD069044","","strict","Biological","organ","organ","blood","True"
"PXD069044","","strict","Biological","species","species","Homo sapiens","True"
"PXD069044","","strict","ExperimentalDesign","factor_value","factor_value","culture condition (NK-IL2-D6, NK-F-D13, NKYS), time point (7 days, 28 days) | normal","True"
"PXD069044","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD069044","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD069044","","strict","Technical","instrument","instrument","Orbitrap Fusion Lumos","True"
"PXD069044","","strict","Technical","label","label","label free","True"
"PXD069044","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD069044","","strict","Technical","modification","modification","biotinylated residue | reaction with methyl vinyl sulfone (CHK) | Shimadzu NBS-13C (W) | diglutamyl (E) | Iodoacetamide derivative (CDEHKMSTUY,N-term)","True"
