sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD042397-Sample-1	source_name	source name	PXD042397-Sample-1	derived								legacy_derivation	derived
1	PXD042397-Sample-1	organism	characteristics[organism]	Homo sapiens, Rattus norvegicus	biological_agent	To assess the methylation status of TFEB, we performed LC‒MS/MS in human NPCs (Fig. 4a).	AGREE	1.0	medium	False	False	Homo sapiens, Rattus norvegicus	source_precedence:biological_agent	derived
1	PXD042397-Sample-1	organism_part	characteristics[organism part]	nucleus pulposus	biological_agent	Here, we demonstrate that TFEB activity is controlled by protein methylation in degenerated nucleus pulposus cells (NPCs)	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD042397-Sample-1	disease	characteristics[disease]	intervertebral disc degeneration	biological_agent	Here, we demonstrate that TFEB activity is controlled by protein methylation in degenerated nucleus pulposus cells (NPCs)	LLM_ONLY	0.5	medium	False	False	intervertebral disc degeneration	source_precedence:biological_agent	derived
1	PXD042397-Sample-1	cell_type	characteristics[cell type]	nucleus pulposus cells	biological_agent	Here, we demonstrate that TFEB activity is controlled by protein methylation in degenerated nucleus pulposus cells (NPCs)	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD042397-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD042397-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD042397-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
1	PXD042397-Sample-1	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD042397-Sample-1	instrument	comment[instrument]	NT=Q Exactive HF-X;AC=MS:1002877	runassessor								source_precedence:runassessor	derived
1	PXD042397-Sample-1	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
1	PXD042397-Sample-1	factor_value	factor value[experimental design]	target protein (TFEB, PPP1CA, SUV39H2), TBHP treatment, Adox treatment	experimental_design_agent	using anti-TFEB/ PPP1CA/ SUV39H2 antibody	LLM_ONLY	0.5	medium	False	False	target protein (TFEB, PPP1CA, SUV39H2), TBHP treatment, Adox treatment	source_precedence:experimental_design_agent	derived
1	PXD042397-Sample-1	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
1	PXD042397-Sample-1	modification	comment[modification parameters]	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	derived								legacy_derivation	derived
1	PXD042397-Sample-1	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Variable;TA=C	derived								legacy_derivation	derived
1	PXD042397-Sample-1	precursor_tolerance	comment[precursor mass tolerance]	6 ppm	derived								legacy_derivation	derived
1	PXD042397-Sample-1	fragment_tolerance	comment[fragment mass tolerance]	9 ppm	derived								legacy_derivation	derived
1	PXD042397-Sample-1	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
1	PXD042397-Sample-1	data_file	comment[data file]	YAS202302190009_1_HIS.raw	derived								legacy_derivation	derived
1	PXD042397-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
1	PXD042397-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
1	PXD042397-Sample-1	factor_disease	factor value[disease]	intervertebral disc degeneration	derived								legacy_derivation	derived
