"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD044767","","strict","Biological","disease","disease","normal","True"
"PXD044767","","strict","Biological","species","species","Homo sapiens, Mus musculus","True"
"PXD044767","","strict","ExperimentalDesign","factor_value","factor_value","protein (FLMyo6) | normal","True"
"PXD044767","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD044767","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD044767","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD044767","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD044767","","strict","Technical","instrument","instrument","Q Exactive HF-X","True"
"PXD044767","","strict","Technical","label","label","label free","True"
"PXD044767","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD044767","","strict","Technical","modification","modification","Water-quenched monolink of DSSO crosslinker (K) | Acrylamide adduct (CK,N-term) | hydroxyfarnesyl (C) | Iodoacetamide derivative (CDEHKMSTUY,N-term)","True"
"PXD044767","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
