pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD003668	20130314_EXQ4_FaCo_SA_CL_OVISE_B.RAW	Biological	5	2	1	4	1	0.200000	0.500000	0.285714
PXD003668	20130314_EXQ4_FaCo_SA_CL_OVISE_B.RAW	Technical	8	4	1	7	3	0.125000	0.250000	0.166667
PXD003668	20130314_EXQ4_FaCo_SA_CL_OVISE_B.RAW	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD003668	20130315_EXQ4_FaCo_SA_CL_IOSE7576_C.RAW	Biological	5	2	1	4	1	0.200000	0.500000	0.285714
PXD003668	20130315_EXQ4_FaCo_SA_CL_IOSE7576_C.RAW	Technical	8	4	1	7	3	0.125000	0.250000	0.166667
PXD003668	20130315_EXQ4_FaCo_SA_CL_IOSE7576_C.RAW	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD003668	20130315_EXQ4_FaCo_SA_CL_IOSE7675_A.RAW	Biological	5	2	1	4	1	0.200000	0.500000	0.285714
PXD003668	20130315_EXQ4_FaCo_SA_CL_IOSE7675_A.RAW	Technical	8	4	1	7	3	0.125000	0.250000	0.166667
PXD003668	20130315_EXQ4_FaCo_SA_CL_IOSE7675_A.RAW	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD003668	20130315_EXQ4_FaCo_SA_CL_SKOV3IP1_A.RAW	Biological	5	2	1	4	1	0.200000	0.500000	0.285714
PXD003668	20130315_EXQ4_FaCo_SA_CL_SKOV3IP1_A.RAW	Technical	8	4	1	7	3	0.125000	0.250000	0.166667
PXD003668	20130315_EXQ4_FaCo_SA_CL_SKOV3IP1_A.RAW	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD003668	20130315_EXQ4_FaCo_SA_CL_SKOV3IP1_C.RAW	Biological	5	2	1	4	1	0.200000	0.500000	0.285714
PXD003668	20130315_EXQ4_FaCo_SA_CL_SKOV3IP1_C.RAW	Technical	8	4	1	7	3	0.125000	0.250000	0.166667
PXD003668	20130315_EXQ4_FaCo_SA_CL_SKOV3IP1_C.RAW	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD003668	20130607_EXQ4_FaCo_SA_CL_A2780_A.raw	Biological	5	2	1	4	1	0.200000	0.500000	0.285714
PXD003668	20130607_EXQ4_FaCo_SA_CL_A2780_A.raw	Technical	8	4	1	7	3	0.125000	0.250000	0.166667
PXD003668	20130607_EXQ4_FaCo_SA_CL_A2780_A.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD003668	20130607_EXQ4_FaCo_SA_CL_A2780_B.raw	Biological	5	2	1	4	1	0.200000	0.500000	0.285714
PXD003668	20130607_EXQ4_FaCo_SA_CL_A2780_B.raw	Technical	8	4	1	7	3	0.125000	0.250000	0.166667
PXD003668	20130607_EXQ4_FaCo_SA_CL_A2780_B.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD003668	20130607_EXQ4_FaCo_SA_CL_A2780CP70_C.RAW	Biological	5	2	1	4	1	0.200000	0.500000	0.285714
PXD003668	20130607_EXQ4_FaCo_SA_CL_A2780CP70_C.RAW	Technical	8	4	1	7	3	0.125000	0.250000	0.166667
PXD003668	20130607_EXQ4_FaCo_SA_CL_A2780CP70_C.RAW	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD003668	20131018_EXQ3_FaCo_SA_CL_TOV112D_A.RAW	Biological	5	2	1	4	1	0.200000	0.500000	0.285714
PXD003668	20131018_EXQ3_FaCo_SA_CL_TOV112D_A.RAW	Technical	8	4	1	7	3	0.125000	0.250000	0.166667
PXD003668	20131018_EXQ3_FaCo_SA_CL_TOV112D_A.RAW	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD003668	20131021_EXQ3_FaCo_SA_CL_ME180_A.RAW	Biological	5	2	1	4	1	0.200000	0.500000	0.285714
PXD003668	20131021_EXQ3_FaCo_SA_CL_ME180_A.RAW	Technical	8	4	1	7	3	0.125000	0.250000	0.166667
