"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD041051","","strict","Biological","disease","disease","normal, radiation-induced intestinal injury","True"
"PXD041051","","strict","Biological","organ","organ","crypts","True"
"PXD041051","","strict","Biological","species","species","Mus musculus","True"
"PXD041051","","strict","ExperimentalDesign","factor_value","factor_value","probe type (circDmbt1(3,4,5,6), negative control), radiation exposure (14 Gy abdominal irradiation, sham IR), time point (6 h, 2 days, 3.5 days), circDmbt1(3,4,5,6) expression level (overexpression, knockdown, control) | normal, radiation-induced intestinal injury","True"
"PXD041051","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD041051","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD041051","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD041051","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD041051","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","11 ppm","True"
"PXD041051","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD041051","","strict","Technical","instrument","instrument","Q Exactive","True"
"PXD041051","","strict","Technical","label","label","label free","True"
"PXD041051","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD041051","","strict","Technical","modification","modification","Oxidation (M) | Deamidation (NQ) | Lysine oxidation to aminoadipic semialdehyde (K) | Carbamidomethyl (C)","True"
"PXD041051","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6.9 ppm","True"
