"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD003772","","strict","Biological","cell_type","cell_type","microparticles","True"
"PXD003772","","strict","Biological","disease","disease","non-infected, p. berghei anka-infected","True"
"PXD003772","","strict","Biological","organ","organ","plasma","True"
"PXD003772","","strict","Biological","species","species","Mus musculus","True"
"PXD003772","","strict","ExperimentalDesign","factor_value","factor_value","infection status/time point (NI, d3 pi, ECM) | non-infected, p. berghei anka-infected","True"
"PXD003772","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD003772","","strict","ExperimentalDesign","replicates","replicates","4","True"
"PXD003772","","strict","ExperimentalDesign","technical_replicates","technical_replicates","2","True"
"PXD003772","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD003772","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD003772","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD003772","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","9 ppm","True"
"PXD003772","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD003772","","strict","Technical","instrument","instrument","Q Exactive Plus","True"
"PXD003772","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD003772","","strict","Technical","modification","modification","Carbamidomethyl (C) | TMT6plex (K) | Oxidation (M) | Native Tandem Mass Tag® (H) | Propionaldehyde +40 (H) | not applicable | Duplex Tandem Mass Tag® (H)","True"
"PXD003772","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6.8 ppm","True"
"PXD003772","","strict","Technical","reduction_reagent","reduction_reagent","tris(2-carboxyethyl)phosphine","True"
