"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD020090","","strict","Biological","cell_line","cell_line","293T","True"
"PXD020090","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD020090","","strict","Biological","organ","organ","kidney","True"
"PXD020090","","strict","Biological","species","species","Homo sapiens","True"
"PXD020090","","strict","ExperimentalDesign","factor_value","factor_value","cellular fraction (soluble, chromatin)","True"
"PXD020090","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD020090","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD020090","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD020090","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD020090","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD020090","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","15 ppm","True"
"PXD020090","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD020090","","strict","Technical","instrument","instrument","Q Exactive","True"
"PXD020090","","strict","Technical","label","label","label free","True"
"PXD020090","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD020090","","strict","Technical","modification","modification","Oxidation (M) | Deamidation (NQ) | Gln->Trp substitution (Q) | not applicable | 2H(3) 13C(1) monomethylated Arg13C(6) 15N(4) (R)","True"
"PXD020090","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","8.9 ppm","True"
"PXD020090","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
