"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD001281","","strict","Biological","cell_line","cell_line","HEK293","True"
"PXD001281","","strict","Biological","cell_type","cell_type","kidney cell","True"
"PXD001281","","strict","Biological","organ","organ","kidney","True"
"PXD001281","","strict","Biological","species","species","Homo sapiens","True"
"PXD001281","","strict","ExperimentalDesign","factor_value","factor_value","cell line (HEK293 6His-SUMO2T90K), condition (heat stress 43°C)","True"
"PXD001281","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD001281","","strict","ExperimentalDesign","replicates","replicates","3","True"
"PXD001281","","strict","ExperimentalDesign","technical_replicates","technical_replicates","2","True"
"PXD001281","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD001281","","strict","Technical","alkylation_reagent","alkylation_reagent","chloroacetamide","True"
"PXD001281","","strict","Technical","cleavage_agent","cleavage_agent","Lys-C","True"
"PXD001281","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","9 ppm","True"
"PXD001281","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD001281","","strict","Technical","instrument","instrument","Q Exactive","True"
"PXD001281","","strict","Technical","label","label","label free","True"
"PXD001281","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD001281","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M) | Phospho (STY)","True"
"PXD001281","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6.1 ppm","True"
