"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD004983","","strict","Biological","cell_line","cell_line","RAW 264.7, BV-2","True"
"PXD004983","","strict","Biological","cell_type","cell_type","macrophage","True"
"PXD004983","","strict","Biological","disease","disease","norovirus infection","True"
"PXD004983","","strict","Biological","species","species","Mus musculus","True"
"PXD004983","","strict","ExperimentalDesign","factor_value","factor_value","infection status (mock, infected) and time (0h, 4h, 9h) | norovirus infection","True"
"PXD004983","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD004983","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD004983","","strict","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD004983","","strict","Technical","instrument","instrument","LTQ Orbitrap Velos","True"
"PXD004983","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD004983","","strict","Technical","modification","modification","6x(13)C labeled residue | Lysine oxidation to aminoadipic semialdehyde (K) | Iodoacetamide derivative (CDEHKMSTUY,N-term)","True"
