"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD021394","Biological","cell_type","cell_type","tumor cell","True"
"PXD021394","Biological","disease","disease","breast cancer","True"
"PXD021394","Biological","organ","organ","breast","True"
"PXD021394","Biological","sex","sex","female","True"
"PXD021394","Biological","species","species","homo sapiens","True"
"PXD021394","ExperimentalDesign","factor_value","factor_value","ER status (positive, negative), mammographic appearance (spiculated, nonspiculated) | breast cancer","True"
"PXD021394","ExperimentalDesign","fractions","fractions","6","True"
"PXD021394","ExperimentalDesign","replicates","replicates","45","True"
"PXD021394","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD021394","Technical","acquisition_method","acquisition_method","data-independent acquisition","True"
"PXD021394","Technical","fragment_mass_tolerance","fragment_mass_tolerance","8 ppm","True"
"PXD021394","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD021394","Technical","instrument","instrument","Q-Exactive Plus, Q-Exactive HF-X","True"
"PXD021394","Technical","label","label","label free","True"
"PXD021394","Technical","precursor_mass_tolerance","precursor_mass_tolerance","5 ppm","True"
