"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD036197","","strict","Biological","age","age","8-week-old","True"
"PXD036197","","strict","Biological","disease","disease","total fertilization failure, male infertility, normal","True"
"PXD036197","","strict","Biological","organ","organ","testes","True"
"PXD036197","","strict","Biological","sex","sex","male","True"
"PXD036197","","strict","Biological","species","species","Mus musculus, Homo sapiens","True"
"PXD036197","","strict","ExperimentalDesign","factor_value","factor_value","genotype (WT, Iqcn −/−) | total fertilization failure, male infertility, normal","True"
"PXD036197","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD036197","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD036197","","strict","Technical","instrument","instrument","Q Exactive HF-X","True"
"PXD036197","","strict","Technical","label","label","label free","True"
"PXD036197","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD036197","","strict","Technical","modification","modification","Deamidation (NQR) | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Oxidation or Hydroxylation | Oxidation or Hydroxylation (CDEFHIKLMNPQRSTUVWY,C-term)","True"
